userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,restingCaloriesFromActivity,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp
96200873,2023-01-03,959abdba1d77439387830da45dd05015,86400000,2927,813,2114,2927,2927,2927,813,14158,10400,13666,13666,2023-01-03T08:00:00.0,2023-01-04T08:00:00.0,2023-01-03T00:00:00.0,2023-01-04T00:00:00.0,6230,5436,1,35,150,10,39,173,49,48,1672819200000,true,true,false,false,false,false,false,0,96200873,2023-01-03,TOTAL,17,13,95,1164,140,130,1434,56859,14100,55740,7800,8400,86040,4860,5160,4080,AWAKE,25,18,95,679,120,130,929,21093,13440,27300,7800,7200,55740,4500,4860,4080,ASLEEP,7,7,69,485,20,,505,35766,660,28440,,1200,30300,360,300,,96200873,2023-01-03,84,67,1,HIGHEST,100,MEASURED,2023-01-03T09:33:00.0,LOWEST,46,MEASURED,2023-01-03T21:38:00.0,MOSTRECENT,100,MEASURED,2023-01-04T08:00:00.0,ENDOFDAY,100,MEASURED,2023-01-04T08:00:00.0,40,172,62640002,46,,,,
96200873,2023-01-04,8c8e1193a9bd49298d92978d7350bf2d,86400000,2695,581,2114,2695,2695,2695,581,13380,11160,11815,11815,2023-01-04T08:00:00.0,2023-01-05T08:00:00.0,2023-01-04T00:00:00.0,2023-01-05T00:00:00.0,5175,6785,1,20,150,10,40,147,49,46,1672905600000,true,true,false,false,false,false,false,0,96200873,2023-01-04,TOTAL,20,15,93,1122,182,135,1439,46019,19260,48060,8100,10920,86340,9300,6840,3120,AWAKE,33,24,93,589,175,132,896,4232,18720,16620,7920,10500,53760,8880,6720,3120,ASLEEP,5,6,59,533,7,3,543,41787,540,31440,180,420,32580,420,120,,96200873,2023-01-04,57,69,1,HIGHEST,100,MEASURED,2023-01-04T08:01:00.0,LOWEST,57,MEASURED,2023-01-04T20:23:00.0,MOSTRECENT,88,MEASURED,2023-01-05T08:00:00.0,ENDOFDAY,69,MEASURED,2023-01-05T05:03:00.0,40,145,52500002,27,,,,
96200873,2023-01-05,fd19836af0ca4b45a18aa787af5520a8,86400000,2777,663,2114,2777,2777,2777,663,12522,11610,12298,12298,2023-01-05T08:00:00.0,2023-01-06T08:00:00.0,2023-01-05T00:00:00.0,2023-01-06T00:00:00.0,5520,4552,3,34,150,10,43,166,49,47,1672992000000,true,true,false,false,false,false,false,0,96200873,2023-01-05,TOTAL,30,20,96,1117,194,127,1438,21799,32640,34380,7620,11640,86280,14580,11700,6360,AWAKE,49,45,96,641,173,125,939,-17153,31920,6540,7500,10380,56340,13860,11700,6360,ASLEEP,5,5,50,476,21,2,499,38952,720,27840,120,1260,29940,720,,,96200873,2023-01-05,48,76,1,HIGHEST,100,MEASURED,2023-01-05T09:11:00.0,LOWEST,32,MEASURED,2023-01-06T04:17:00.0,MOSTRECENT,60,MEASURED,2023-01-06T08:00:00.0,ENDOFDAY,38,MEASURED,2023-01-06T05:46:00.0,44,165,68160002,48,,,,
96200873,2023-01-06,06c45a2cb068487bb7767775890701db,86400000,2551,437,2114,2551,2551,2551,437,12135,11800,9939,9939,2023-01-06T08:00:00.0,2023-01-07T08:00:00.0,2023-01-06T00:00:00.0,2023-01-07T00:00:00.0,2610,13182,0,0,150,10,43,115,48,49,1673078400000,true,false,false,false,false,false,false,0,96200873,2023-01-06,TOTAL,31,21,91,929,210,300,1439,15230,23940,31800,18000,12600,86340,8460,9180,6300,AWAKE,51,48,91,486,190,299,975,-14939,23160,6000,17940,11400,58500,7800,9060,6300,ASLEEP,8,8,56,443,20,1,464,30169,780,25800,60,1200,27840,660,120,,96200873,2023-01-06,56,81,1,HIGHEST,100,MEASURED,2023-01-06T12:23:00.0,LOWEST,24,MEASURED,2023-01-06T23:41:00.0,MOSTRECENT,35,MEASURED,2023-01-07T08:00:00.0,ENDOFDAY,26,MEASURED,2023-01-07T06:20:00.0,44,112,66660002,,,,,
96200873,2023-01-07,8d04a58527334e9298e26cc277d3d7bc,86400000,2758,644,2114,2758,2758,2758,644,12380,11870,12087,12087,2023-01-07T08:00:00.0,2023-01-08T08:00:00.0,2023-01-07T00:00:00.0,2023-01-08T00:00:00.0,4685,5554,3,34,150,10,43,148,48,50,1673164800000,true,true,false,false,false,false,false,0,96200873,2023-01-07,TOTAL,23,18,91,1037,244,157,1438,31932,18360,43860,9420,14640,86280,9000,6960,2400,AWAKE,37,28,91,497,198,156,851,-1987,17760,12060,9360,11880,51060,8520,6840,2400,ASLEEP,9,10,69,540,46,1,587,33919,600,31800,60,2760,35220,480,120,,96200873,2023-01-07,102,64,1,HIGHEST,91,MEASURED,2023-01-07T14:53:00.0,LOWEST,35,MEASURED,2023-01-07T08:01:00.0,MOSTRECENT,73,MEASURED,2023-01-08T08:00:00.0,ENDOFDAY,51,MEASURED,2023-01-08T05:17:00.0,43,148,71520002,48,,,,
96200873,2023-01-08,6be05d9943c043758584795316e20e3e,86400000,2234,120,2114,2234,2234,2234,120,4132,11980,3384,3384,2023-01-08T08:00:00.0,2023-01-09T08:00:00.0,2023-01-08T00:00:00.0,2023-01-09T00:00:00.0,455,3510,0,0,150,10,42,108,48,47,1673251200000,true,false,false,false,false,false,false,0,96200873,2023-01-08,TOTAL,21,17,90,878,185,141,1204,30598,12480,40200,8460,11100,72240,6300,4920,1260,AWAKE,26,20,90,518,155,140,813,11257,11280,19800,8400,9300,48780,6060,4380,840,ASLEEP,13,12,84,360,30,1,391,19341,1200,20400,60,1800,23460,240,540,420,96200873,2023-01-08,70,59,1,HIGHEST,97,MEASURED,2023-01-08T11:21:00.0,LOWEST,64,MEASURED,2023-01-08T17:54:00.0,MOSTRECENT,84,MEASURED,2023-01-09T08:00:00.0,ENDOFDAY,72,MEASURED,2023-01-09T04:53:00.0,43,106,55080002,,,,,
96200873,2023-01-09,1c3b2a873791427482d74b1f48b4dba9,86400000,2631,517,2114,2631,2631,2631,517,13795,11200,13319,13319,2023-01-09T08:00:00.0,2023-01-10T08:00:00.0,2023-01-09T00:00:00.0,2023-01-10T00:00:00.0,5725,5470,9,29,150,10,41,145,47,45,1673337600000,true,true,false,false,false,false,false,0,96200873,2023-01-09,TOTAL,23,17,91,1062,193,183,1438,37237,21060,42660,10980,11580,86280,9720,8040,3300,AWAKE,35,25,91,633,191,180,1004,2077,20820,17160,10800,11460,60240,9600,7920,3300,ASLEEP,5,5,56,429,2,3,434,35160,240,25500,180,120,26040,120,120,,96200873,2023-01-09,71,81,1,HIGHEST,100,MEASURED,2023-01-09T10:00:00.0,LOWEST,49,MEASURED,2023-01-09T22:31:00.0,MOSTRECENT,74,MEASURED,2023-01-10T08:00:00.0,ENDOFDAY,59,MEASURED,2023-01-10T06:51:00.0,41,142,53760002,50,,,,
96200873,2023-01-10,8409a0adbeaa4a26997b0c7f4766e5dd,86400000,2741,627,2114,2741,2741,2741,627,15555,11460,14928,14928,2023-01-10T08:00:00.0,2023-01-11T08:00:00.0,2023-01-10T00:00:00.0,2023-01-11T00:00:00.0,5676,6752,3,34,150,10,42,164,48,49,1673424000000,true,true,false,false,false,false,false,0,96200873,2023-01-10,TOTAL,28,19,93,1080,222,135,1437,25578,25320,39480,8100,13320,86220,8820,11220,5280,AWAKE,43,34,93,622,200,135,957,-7466,24780,12540,8100,12000,57420,8400,11100,5280,ASLEEP,7,8,57,458,22,,480,33044,540,26940,,1320,28800,420,120,,96200873,2023-01-10,59,76,1,HIGHEST,100,MEASURED,2023-01-10T11:29:00.0,LOWEST,33,MEASURED,2023-01-11T03:38:00.0,MOSTRECENT,57,MEASURED,2023-01-11T08:00:00.0,ENDOFDAY,57,MEASURED,2023-01-11T08:00:00.0,43,160,60360002,45,,,,
96200873,2023-01-11,d3a6b895ca7e4d98952cf63fae1d8e43,86400000,2599,485,2114,2599,2599,2599,485,9290,12280,8649,8649,2023-01-11T08:00:00.0,2023-01-12T08:00:00.0,2023-01-11T00:00:00.0,2023-01-12T00:00:00.0,3255,5340,3,19,150,10,43,153,48,48,1673510400000,true,true,false,false,false,false,false,0,96200873,2023-01-11,TOTAL,26,20,95,896,219,325,1440,20556,20820,32940,19500,13140,86400,10860,7680,2280,AWAKE,37,28,95,535,189,325,1049,-1995,19620,12480,19500,11340,62940,10260,7380,1980,ASLEEP,10,10,93,361,30,,391,22551,1200,20460,,1800,23460,600,300,300,96200873,2023-01-11,65,64,1,HIGHEST,100,MEASURED,2023-01-11T14:24:00.0,LOWEST,54,MEASURED,2023-01-12T02:56:00.0,MOSTRECENT,58,MEASURED,2023-01-12T04:27:00.0,,,,,43,153,54600002,25,,,,
96200873,2023-01-12,cf0077e52c7842c590631dfd0797cb51,86400000,2722,608,2114,2722,2722,2722,608,9728,11990,10175,10175,2023-01-12T08:00:00.0,2023-01-13T08:00:00.0,2023-01-12T00:00:00.0,2023-01-13T00:00:00.0,2895,4840,4,37,150,10,44,183,49,53,1673596800000,true,true,false,false,false,false,false,0,96200873,2023-01-12,TOTAL,40,34,90,536,190,711,1437,-6570,22260,9900,42660,11400,86220,11760,7440,3060,AWAKE,44,40,90,439,147,706,1292,-8772,21720,4620,42360,8820,77520,11640,7080,3000,ASLEEP,21,20,80,97,43,5,145,2202,540,5280,300,2580,8700,120,360,60,96200873,2023-01-12,17,42,1,HIGHEST,66,RESET,2023-01-12T18:06:00.0,LOWEST,28,MEASURED,2023-01-13T02:11:00.0,MOSTRECENT,41,MEASURED,2023-01-13T08:00:00.0,ENDOFDAY,36,MEASURED,2023-01-13T05:36:00.0,47,180,52800002,44,STARTOFDAY,66,RESET,2023-01-12T18:06:00.0
96200873,2023-01-13,f234fd7c5935482c92d73f9edca32d87,86400000,2576,462,2114,2576,2576,2576,462,9705,11540,9592,9592,2023-01-13T08:00:00.0,2023-01-14T08:00:00.0,2023-01-13T00:00:00.0,2023-01-14T00:00:00.0,5425,2175,2,27,150,10,43,146,49,50,1673683200000,true,true,false,false,false,false,false,0,96200873,2023-01-13,TOTAL,25,18,96,1110,251,78,1439,31478,23160,43440,4680,15060,86340,12060,6660,4440,AWAKE,38,28,96,638,235,78,951,-3332,22680,15600,4680,14100,57060,11580,6660,4440,ASLEEP,7,7,48,472,16,,488,34810,480,27840,,960,29280,480,,,96200873,2023-01-13,101,65,1,HIGHEST,100,MEASURED,2023-01-13T13:56:00.0,LOWEST,41,MEASURED,2023-01-13T08:01:00.0,MOSTRECENT,77,MEASURED,2023-01-14T08:00:00.0,ENDOFDAY,58,MEASURED,2023-01-14T05:57:00.0,44,145,39420002,37,STARTOFDAY,41,MEASURED,2023-01-13T08:01:00.0
96200873,2023-01-14,feefba9095b4410b805db9d68240104e,86400000,2775,661,2114,2775,2775,2775,661,14313,11180,13230,13230,2023-01-14T08:00:00.0,2023-01-15T08:00:00.0,2023-01-14T00:00:00.0,2023-01-15T00:00:00.0,5535,7710,2,28,150,10,37,149,48,46,1673769600000,true,true,false,false,false,false,false,0,96200873,2023-01-14,TOTAL,30,21,95,1022,188,228,1438,18765,27840,33480,13680,11280,86280,10680,11460,5700,AWAKE,50,44,95,559,154,226,939,-14515,27240,6300,13560,9240,56340,10200,11340,5700,ASLEEP,7,8,60,463,34,2,499,33280,600,27180,120,2040,29940,480,120,,96200873,2023-01-14,58,80,1,HIGHEST,100,MEASURED,2023-01-14T10:56:00.0,LOWEST,26,MEASURED,2023-01-15T04:31:00.0,MOSTRECENT,55,MEASURED,2023-01-15T08:00:00.0,ENDOFDAY,38,MEASURED,2023-01-15T05:49:00.0,42,148,53280002,39,STARTOFDAY,77,MEASURED,2023-01-14T08:01:00.0
96200873,2023-01-15,ea4e311d3d7644d6b3f1b5a686091c5b,86400000,2255,141,2114,2255,2255,2255,141,4017,11500,3290,3290,2023-01-15T08:00:00.0,2023-01-16T08:00:00.0,2023-01-15T00:00:00.0,2023-01-16T00:00:00.0,1875,3175,0,0,150,10,39,104,48,48,1673856000000,true,false,false,false,false,false,false,0,96200873,2023-01-15,TOTAL,21,16,92,1084,174,182,1440,40280,18240,46800,10920,10440,86400,7980,7500,2760,AWAKE,35,24,92,533,150,182,865,2194,17340,14640,10920,9000,51900,7200,7380,2760,ASLEEP,8,8,60,551,24,,575,38086,900,32160,,1440,34500,780,120,,96200873,2023-01-15,81,63,1,HIGHEST,100,MEASURED,2023-01-15T13:36:00.0,LOWEST,46,MEASURED,2023-01-16T03:14:00.0,MOSTRECENT,73,MEASURED,2023-01-16T08:00:00.0,ENDOFDAY,73,MEASURED,2023-01-16T08:00:00.0,40,103,48960002,,STARTOFDAY,55,MEASURED,2023-01-15T08:01:00.0
96200873,2023-01-16,e969c8d2b11948748672a3dd6556a3f7,86400000,3083,969,2114,3083,3083,3083,969,16646,10760,15753,15753,2023-01-16T08:00:00.0,2023-01-17T08:00:00.0,2023-01-16T00:00:00.0,2023-01-17T00:00:00.0,5405,10140,11,33,150,10,41,167,49,46,1673942400000,true,true,false,false,false,false,false,0,96200873,2023-01-16,TOTAL,27,19,95,1030,142,266,1438,24771,23520,38280,15960,8520,86280,10020,9720,3780,AWAKE,44,37,95,548,121,264,933,-8726,23160,9720,15840,7260,55980,9720,9660,3780,ASLEEP,8,8,55,482,21,2,505,33497,360,28560,120,1260,30300,300,60,,96200873,2023-01-16,69,84,1,HIGHEST,100,MEASURED,2023-01-16T11:00:00.0,LOWEST,36,MEASURED,2023-01-17T03:11:00.0,MOSTRECENT,58,MEASURED,2023-01-17T08:00:00.0,ENDOFDAY,39,MEASURED,2023-01-17T05:10:00.0,41,166,67440002,45,STARTOFDAY,73,MEASURED,2023-01-16T08:01:00.0
96200873,2023-01-17,2fa0838d328a4d3284550af63c349fe1,86400000,2914,800,2114,2914,2914,2914,800,18255,11350,17303,17303,2023-01-17T08:00:00.0,2023-01-18T08:00:00.0,2023-01-17T00:00:00.0,2023-01-18T00:00:00.0,7245,5950,6,32,150,10,41,162,48,47,1674028800000,true,true,false,false,false,false,false,0,96200873,2023-01-17,TOTAL,23,17,88,1056,184,199,1439,37144,19140,44220,11940,11040,86340,6420,9660,3060,AWAKE,37,25,88,564,169,192,925,678,18540,15300,11520,10140,55500,6120,9480,2940,ASLEEP,7,7,82,492,15,7,514,36466,600,28920,420,900,30840,300,180,120,96200873,2023-01-17,107,82,1,HIGHEST,100,MEASURED,2023-01-17T11:47:00.0,LOWEST,45,MEASURED,2023-01-17T21:16:00.0,MOSTRECENT,83,MEASURED,2023-01-18T08:00:00.0,ENDOFDAY,62,MEASURED,2023-01-18T05:06:00.0,42,159,68220002,45,STARTOFDAY,58,MEASURED,2023-01-17T08:01:00.0
96200873,2023-01-18,e87ae6e3fea54130a989debdbfbec005,86400000,2859,745,2114,2859,2859,2859,745,21053,12740,19513,19513,2023-01-18T08:00:00.0,2023-01-19T08:00:00.0,2023-01-18T00:00:00.0,2023-01-19T00:00:00.0,6626,8364,2,35,150,10,36,166,48,44,1674115200000,true,true,false,false,false,false,false,0,96200873,2023-01-18,TOTAL,22,16,91,1046,173,220,1439,38015,17700,45060,13200,10380,86340,6420,8340,2940,AWAKE,31,22,91,652,167,218,1037,9938,17580,21540,13080,10020,62220,6300,8340,2940,ASLEEP,7,8,45,394,6,2,402,28077,120,23520,120,360,24120,120,,,96200873,2023-01-18,80,81,1,HIGHEST,100,MEASURED,2023-01-18T10:30:00.0,LOWEST,55,MEASURED,2023-01-19T04:00:00.0,MOSTRECENT,82,MEASURED,2023-01-19T08:00:00.0,ENDOFDAY,73,MEASURED,2023-01-19T06:51:00.0,38,166,78840002,47,STARTOFDAY,83,MEASURED,2023-01-18T08:01:00.0
96200873,2023-01-19,724c004ff6024b158e377d5e7105c134,86400000,2862,748,2114,2862,2862,2862,748,17255,14410,16259,16259,2023-01-19T08:00:00.0,2023-01-20T08:00:00.0,2023-01-19T00:00:00.0,2023-01-20T00:00:00.0,5655,6945,3,37,150,10,40,155,46,44,1674201600000,true,true,false,false,false,false,false,0,96200873,2023-01-19,TOTAL,16,13,96,1033,210,195,1438,51640,12780,49200,11700,12600,86280,5640,5580,1560,AWAKE,24,18,96,616,132,192,940,19402,12000,24960,11520,7920,56400,5040,5400,1560,ASLEEP,6,6,53,417,78,3,498,32238,780,24240,180,4680,29880,600,180,,96200873,2023-01-19,87,69,1,HIGHEST,100,MEASURED,2023-01-19T11:03:00.0,LOWEST,69,MEASURED,2023-01-19T17:01:00.0,MOSTRECENT,100,MEASURED,2023-01-20T08:00:00.0,ENDOFDAY,83,MEASURED,2023-01-20T05:12:00.0,41,153,67920002,49,STARTOFDAY,82,MEASURED,2023-01-19T08:01:00.0
96200873,2023-01-20,b8183a87262a4b748486c469e36e6a5e,86400000,3132,1018,2114,3132,3132,3132,1018,21653,14980,19582,19582,2023-01-20T08:00:00.0,2023-01-21T08:00:00.0,2023-01-20T00:00:00.0,2023-01-21T00:00:00.0,7115,8329,3,37,150,10,38,162,45,43,1674288000000,true,true,false,false,false,false,false,0,96200873,2023-01-20,TOTAL,21,16,98,970,248,221,1439,38311,18060,40140,13260,14880,86340,9060,5700,3300,AWAKE,31,22,98,616,218,220,1054,8160,17400,19560,13200,13080,63240,8580,5520,3300,ASLEEP,4,4,67,354,30,1,385,30151,660,20580,60,1800,23100,480,180,,96200873,2023-01-20,57,83,1,HIGHEST,100,MEASURED,2023-01-20T08:01:00.0,LOWEST,51,MEASURED,2023-01-21T04:18:00.0,MOSTRECENT,74,MEASURED,2023-01-21T08:00:00.0,ENDOFDAY,63,MEASURED,2023-01-21T07:06:00.0,39,160,68460002,53,STARTOFDAY,100,MEASURED,2023-01-20T08:01:00.0
96200873,2023-01-21,19e07a2795c74d85aa8d4c18f8dba131,86400000,2397,283,2114,2397,2397,2397,283,10651,16320,8723,8723,2023-01-21T08:00:00.0,2023-01-22T08:00:00.0,2023-01-21T00:00:00.0,2023-01-22T00:00:00.0,4920,4250,0,0,150,10,39,129,45,46,1674374400000,true,false,false,false,false,false,false,0,96200873,2023-01-21,TOTAL,19,14,97,1142,159,139,1440,52617,17700,50820,8340,9540,86400,6780,7800,3120,AWAKE,39,28,97,464,142,137,743,-1840,17520,10320,8220,8520,44580,6720,7740,3060,ASLEEP,5,5,79,678,17,2,697,54457,180,40500,120,1020,41820,60,60,60,96200873,2023-01-21,75,62,1,HIGHEST,100,MEASURED,2023-01-21T10:19:00.0,LOWEST,51,MEASURED,2023-01-21T22:50:00.0,MOSTRECENT,87,MEASURED,2023-01-22T08:00:00.0,ENDOFDAY,61,MEASURED,2023-01-22T05:25:00.0,39,127,54840002,,STARTOFDAY,74,MEASURED,2023-01-21T08:01:00.0
96200873,2023-01-22,56dcec1ee09f438ba197fd2cf2b62625,86400000,2300,186,2114,2300,2300,2300,186,5080,15760,4161,4161,2023-01-22T08:00:00.0,2023-01-23T08:00:00.0,2023-01-22T00:00:00.0,2023-01-23T00:00:00.0,735,3915,0,0,150,10,38,114,45,45,1674460800000,true,false,false,false,false,false,false,0,96200873,2023-01-22,TOTAL,30,20,95,1225,124,90,1439,26029,35220,38280,5400,7440,86340,14280,16260,4680,AWAKE,55,55,95,568,92,87,747,-22441,32700,1380,5220,5520,44820,12660,15480,4560,ASLEEP,7,7,78,657,32,3,692,48470,2520,36900,180,1920,41520,1620,780,120,96200873,2023-01-22,45,75,1,HIGHEST,100,MEASURED,2023-01-22T09:32:00.0,LOWEST,28,MEASURED,2023-01-23T04:57:00.0,MOSTRECENT,57,MEASURED,2023-01-23T07:59:00.0,ENDOFDAY,28,MEASURED,2023-01-23T04:59:00.0,40,114,45000003,,STARTOFDAY,87,MEASURED,2023-01-22T08:01:00.0
96200873,2023-01-23,d978688c7be14dd4a81c79e6aa61b43c,86400000,2686,572,2114,2686,2686,2686,572,12383,13630,12354,12354,2023-01-23T08:00:00.0,2023-01-24T08:00:00.0,2023-01-23T00:00:00.0,2023-01-24T00:00:00.0,2725,6025,1,35,150,10,33,149,45,45,1674547200000,true,true,false,false,false,false,false,0,96200873,2023-01-23,TOTAL,24,19,90,1075,182,150,1407,28346,24780,39720,9000,10920,84420,15180,7380,2220,AWAKE,36,28,90,624,157,150,931,-2368,24300,13140,9000,9420,55860,14760,7320,2220,ASLEEP,8,8,55,451,25,,476,30714,480,26580,,1500,28560,420,60,,96200873,2023-01-23,81,68,1,HIGHEST,100,MEASURED,2023-01-23T12:50:00.0,LOWEST,48,MEASURED,2023-01-23T23:10:00.0,MOSTRECENT,73,MEASURED,2023-01-24T08:00:00.0,ENDOFDAY,59,MEASURED,2023-01-24T05:06:00.0,33,148,67140002,47,STARTOFDAY,60,MEASURED,2023-01-23T08:31:00.0
96200873,2023-01-24,c7250becdd7740d58b917e8245c4ac8a,86400000,2842,728,2114,2842,2842,2842,728,15380,13380,14757,14757,2023-01-24T08:00:00.0,2023-01-25T08:00:00.0,2023-01-24T00:00:00.0,2023-01-25T00:00:00.0,4165,7165,3,36,150,10,40,151,44,44,1674633600000,true,true,false,false,false,false,false,0,96200873,2023-01-24,TOTAL,34,22,93,1065,188,186,1439,13976,33600,30300,11160,11280,86340,10980,16320,6300,AWAKE,59,58,93,573,176,186,935,-25138,33480,900,11160,10560,56100,10920,16260,6300,ASLEEP,5,5,66,492,12,,504,39114,120,29400,,720,30240,60,60,,96200873,2023-01-24,65,82,1,HIGHEST,100,MEASURED,2023-01-24T10:47:00.0,LOWEST,23,MEASURED,2023-01-25T05:01:00.0,MOSTRECENT,56,MEASURED,2023-01-25T08:00:00.0,ENDOFDAY,23,MEASURED,2023-01-25T05:07:00.0,40,151,68520002,49,STARTOFDAY,73,MEASURED,2023-01-24T08:01:00.0
96200873,2023-01-25,ed4ca521df154e7596c323662a35eaec,86400000,2848,734,2114,2848,2848,2848,734,14887,13580,14433,14433,2023-01-25T08:00:00.0,2023-01-26T08:00:00.0,2023-01-25T00:00:00.0,2023-01-26T00:00:00.0,3510,6968,3,34,150,10,38,162,44,43,1674720000000,true,true,false,false,false,false,false,0,96200873,2023-01-25,TOTAL,27,19,96,1072,139,227,1438,28683,23400,40920,13620,8340,86280,8460,8820,6120,AWAKE,44,35,96,583,115,227,925,-8080,23160,11820,13620,6900,55500,8220,8820,6120,ASLEEP,6,7,48,489,24,,513,36763,240,29100,,1440,30780,240,,,96200873,2023-01-25,109,76,1,HIGHEST,98,MEASURED,2023-01-25T13:28:00.0,LOWEST,38,MEASURED,2023-01-25T22:36:00.0,MOSTRECENT,89,MEASURED,2023-01-26T08:00:00.0,ENDOFDAY,50,MEASURED,2023-01-26T04:58:00.0,38,159,64140002,48,STARTOFDAY,56,MEASURED,2023-01-25T08:01:00.0
96200873,2023-01-26,8e299632f8ad420fad13a1a1cc34f70f,86400000,2711,597,2114,2711,2711,2711,597,12830,13850,12759,12759,2023-01-26T08:00:00.0,2023-01-27T08:00:00.0,2023-01-26T00:00:00.0,2023-01-27T00:00:00.0,3445,6355,3,33,150,10,38,180,44,43,1674806400000,true,true,false,false,false,false,false,0,96200873,2023-01-26,TOTAL,17,14,89,1116,136,187,1439,50441,14400,52560,11220,8160,86340,8580,5040,780,AWAKE,25,19,89,629,129,185,943,15725,14160,23580,11100,7740,56580,8340,5040,780,ASLEEP,7,8,42,487,7,2,496,34716,240,28980,120,420,29760,240,,,96200873,2023-01-26,72,61,1,HIGHEST,100,MEASURED,2023-01-26T09:16:00.0,LOWEST,65,MEASURED,2023-01-26T23:13:00.0,MOSTRECENT,100,MEASURED,2023-01-27T08:00:00.0,ENDOFDAY,85,MEASURED,2023-01-27T05:17:00.0,38,148,66660002,49,STARTOFDAY,89,MEASURED,2023-01-26T08:01:00.0
