userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,version,minHeartRate,maxHeartRate,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,minAvgHeartRate,maxAvgHeartRate,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/1/restDuration
96200873,2021-09-07,75af0193d8b648bb9c9bd60aed62d83e,86400000,3023,925,2098,3023,3023,3023,925,11489,10530,14363,14363,2021-09-07T07:00:00.0,2021-09-08T07:00:00.0,2021-09-07T00:00:00.0,2021-09-08T00:00:00.0,4557,1170,82,0,150,10,true,true,false,false,false,false,false,0,41760002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-08,c38a56f1823f4876acd5266c7c08d011,86400000,2098,0,2098,2098,2098,2098,0,0,10630,0,0,2021-09-08T07:00:00.0,2021-09-09T07:00:00.0,2021-09-08T00:00:00.0,2021-09-09T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-09,4f763e6e95f04acf85c50729606750d4,86400000,3007,909,2098,3007,3007,3007,909,13289,10630,15498,15498,2021-09-09T07:00:00.0,2021-09-10T07:00:00.0,2021-09-09T00:00:00.0,2021-09-10T00:00:00.0,4620,2680,82,0,150,10,true,true,false,false,false,false,false,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-10,a96473100a304e10b4b6e22389477a08,86400000,2098,0,2098,2098,2098,2098,0,27,11170,22,22,2021-09-10T07:00:00.0,2021-09-11T07:00:00.0,2021-09-10T00:00:00.0,2021-09-11T00:00:00.0,0,30,0,0,150,10,true,false,false,false,false,false,false,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-11,0ac773d5666240f993df98911b6baf7e,86400000,2310,212,2098,2310,2310,2310,212,4315,11170,4979,4979,2021-09-11T07:00:00.0,2021-09-12T07:00:00.0,2021-09-11T00:00:00.0,2021-09-12T00:00:00.0,1275,1596,19,0,150,10,true,true,false,false,false,false,false,0,72480002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-12,71b526fcbcc048c1b746ae10cd2a11dd,86400000,2098,0,2098,2098,2098,2098,0,0,10490,0,0,2021-09-12T07:00:00.0,2021-09-13T07:00:00.0,2021-09-12T00:00:00.0,2021-09-13T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-13,ab1d86cbb09b418c9fddaaef31c59da4,86400000,2098,0,2098,2098,2098,2098,0,0,10490,0,0,2021-09-13T07:00:00.0,2021-09-14T07:00:00.0,2021-09-13T00:00:00.0,2021-09-14T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,57,57,96200873,2021-09-13,TOTAL,-1,-1,11,11,660,660,AWAKE,-1,-1,11,11,660,660,ASLEEP,-2,-2,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-14,fdef49f93bf5463fb0e83fe1f1590853,86400000,2098,0,2098,2098,2098,2098,0,0,10490,0,0,2021-09-14T07:00:00.0,2021-09-15T07:00:00.0,2021-09-14T00:00:00.0,2021-09-15T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-14,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-15,acd1de8ca4074e47af3866679b407e99,86400000,2901,803,2098,2901,2901,2901,803,17139,10490,18231,18231,2021-09-15T07:00:00.0,2021-09-16T07:00:00.0,2021-09-15T00:00:00.0,2021-09-16T00:00:00.0,4920,6960,26,45,150,10,true,true,false,false,false,false,false,0,2,54,191,96200873,2021-09-15,TOTAL,66,65,1235,1440,74100,86400,AWAKE,66,65,1235,1440,74100,86400,ASLEEP,-2,-2,54,184,96,21,184,-1139,1260,11040,240,540,480,96,21,184,-1139,1260,11040,240,540,480,96200873,2021-09-15,1,48,1,HIGHEST,79,RESET,2021-09-15T14:54:00.0,LOWEST,32,MEASURED,2021-09-16T00:47:00.0,MOSTRECENT,32,MEASURED,2021-09-16T00:53:00.0,,,,,
96200873,2021-09-16,767a5517197f4365b247ded451e32d00,86400000,2098,0,2098,2098,2098,2098,0,0,11160,0,0,2021-09-16T07:00:00.0,2021-09-17T07:00:00.0,2021-09-16T00:00:00.0,2021-09-17T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-16,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-17,70db0108aeca4514a1d3c73feacc48a5,86400000,2098,0,2098,2098,2098,2098,0,0,11160,0,0,2021-09-17T07:00:00.0,2021-09-18T07:00:00.0,2021-09-17T00:00:00.0,2021-09-18T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-17,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-18,29d0319e8faa4b669f4e72d48fcc61f4,86400000,2944,846,2098,2944,2944,2944,846,11903,11160,14380,14380,2021-09-18T07:00:00.0,2021-09-19T07:00:00.0,2021-09-18T00:00:00.0,2021-09-19T00:00:00.0,4320,735,75,0,150,10,true,true,false,false,false,false,false,0,2,57,182,96200873,2021-09-18,TOTAL,56,56,1329,1436,79740,86160,AWAKE,56,56,1329,1436,79740,86160,ASLEEP,-2,-2,61,180,80,18,89,-747,1080,5340,300,720,60,80,18,89,-747,1080,5340,300,720,60,96200873,2021-09-18,0,32,1,HIGHEST,74,RESET,2021-09-18T15:46:00.0,LOWEST,42,MODELED,2021-09-18T19:11:00.0,MOSTRECENT,42,MEASURED,2021-09-18T19:19:00.0,71,71,1632034800000,,
96200873,2021-09-19,cd4f347937dc4952af0135bf1e3a40d4,86400000,2098,0,2098,2098,2098,2098,0,0,11310,0,0,2021-09-19T07:00:00.0,2021-09-20T07:00:00.0,2021-09-19T00:00:00.0,2021-09-20T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-19,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-20,c26687e0ad37403883f17095c9070469,86400000,2098,0,2098,2098,2098,2098,0,0,11310,0,0,2021-09-20T07:00:00.0,2021-09-21T07:00:00.0,2021-09-20T00:00:00.0,2021-09-21T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-20,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-21,3fd5b1a9553441b8855961847353f882,86400000,2098,0,2098,2098,2098,2098,0,0,11310,0,0,2021-09-21T07:00:00.0,2021-09-22T07:00:00.0,2021-09-21T00:00:00.0,2021-09-22T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-21,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-22,3b527a2fb0ee49ab975d3b33466834ab,86400000,2816,718,2098,2816,2816,2816,718,14738,11310,15282,15282,2021-09-22T07:00:00.0,2021-09-23T07:00:00.0,2021-09-22T00:00:00.0,2021-09-23T00:00:00.0,5460,7230,125,0,150,10,true,true,false,false,false,false,false,0,2,52,175,96200873,2021-09-22,TOTAL,68,67,1085,1439,65100,86340,AWAKE,68,67,1085,1439,65100,86340,ASLEEP,-2,-2,58,174,97,153,201,-8717,8880,12060,1140,3960,3780,97,153,201,-8717,8880,12060,1140,3960,3780,96200873,2021-09-22,0,29,1,HIGHEST,66,RESET,2021-09-22T17:10:00.0,LOWEST,20,MEASURED,2021-09-23T02:35:00.0,MOSTRECENT,20,MEASURED,2021-09-23T02:41:00.0,68,64,1632380400000,300,300
96200873,2021-09-23,57e54e65030140e3885aab2fcd61e36d,86400000,2998,900,2098,2998,2998,2998,900,14761,12000,16630,16630,2021-09-23T07:00:00.0,2021-09-24T07:00:00.0,2021-09-23T00:00:00.0,2021-09-24T00:00:00.0,5220,3925,5,52,150,10,true,true,false,false,false,false,false,0,2,45,176,96200873,2021-09-23,TOTAL,44,40,912,1437,54720,86220,AWAKE,44,40,912,1437,54720,86220,ASLEEP,-2,-2,48,175,92,357,168,-6989,16980,10080,8820,6960,1200,92,357,168,-6989,16980,10080,8820,6960,1200,96200873,2021-09-23,3,55,1,HIGHEST,84,RESET,2021-09-23T14:10:00.0,LOWEST,32,MEASURED,2021-09-23T23:29:00.0,MOSTRECENT,32,MEASURED,2021-09-23T23:59:00.0,64,57,1632466800000,4440,4440
96200873,2021-09-24,a95f5ba27d2241b6a942fb56c70936a9,86400000,2098,0,2098,2098,2098,2098,0,0,12560,0,0,2021-09-24T07:00:00.0,2021-09-25T07:00:00.0,2021-09-24T00:00:00.0,2021-09-25T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-24,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-25,a2cc249b7b424765a8a9d4cfef973770,86400000,2835,737,2098,2835,2835,2835,737,11750,12560,12872,12872,2021-09-25T07:00:00.0,2021-09-26T07:00:00.0,2021-09-25T00:00:00.0,2021-09-26T00:00:00.0,3254,8101,20,36,150,10,true,true,false,false,false,false,false,0,2,46,198,96200873,2021-09-25,TOTAL,39,24,925,1438,55500,86280,AWAKE,39,24,925,1438,55500,86280,ASLEEP,-2,-2,48,196,93,303,210,1093,8040,12600,960,1860,5220,93,303,210,1093,8040,12600,960,1860,5220,96200873,2021-09-25,23,63,1,HIGHEST,81,MEASURED,2021-09-25T13:34:00.0,LOWEST,40,MEASURED,2021-09-26T01:00:00.0,MOSTRECENT,40,MEASURED,2021-09-26T01:17:00.0,58,54,1632639600000,10140,10140
96200873,2021-09-26,d4027ce348fa4c539af5e55863a6af4b,86400000,2098,0,2098,2098,2098,2098,0,0,12480,0,0,2021-09-26T07:00:00.0,2021-09-27T07:00:00.0,2021-09-26T00:00:00.0,2021-09-27T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-26,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-27,53b621003eac4b04baa2afb0cc9c4b3d,86400000,2098,0,2098,2098,2098,2098,0,25,12480,20,20,2021-09-27T07:00:00.0,2021-09-28T07:00:00.0,2021-09-27T00:00:00.0,2021-09-28T00:00:00.0,0,60,0,0,150,10,true,false,false,false,false,false,false,0,1,94,94,96200873,2021-09-27,TOTAL,-1,-1,1439,1440,86340,86400,AWAKE,-1,-1,1439,1440,86340,86400,ASLEEP,-2,-2,94,94,,,1,,,60,,,,,,1,,,60,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-28,bd8eb1d97de94b0e86b8891a3779516f,86400000,3030,932,2098,3030,3030,3030,932,15291,12480,17569,17569,2021-09-28T07:00:00.0,2021-09-29T07:00:00.0,2021-09-28T00:00:00.0,2021-09-29T00:00:00.0,5100,4920,3,58,150,10,true,true,false,false,false,false,false,0,2,44,191,96200873,2021-09-28,TOTAL,35,25,902,1437,54120,86220,AWAKE,35,25,902,1437,54120,86220,ASLEEP,-2,-2,45,191,82,348,187,412,12660,11220,6840,5280,540,82,348,187,412,12660,11220,6840,5280,540,96200873,2021-09-28,17,58,1,HIGHEST,84,RESET,2021-09-28T13:54:00.0,LOWEST,43,MEASURED,2021-09-28T23:20:00.0,MOSTRECENT,43,MEASURED,2021-09-28T23:58:00.0,57,52,1632898800000,8220,8220
96200873,2021-09-29,5670c8da30b3481eaf8dd0d629cc8d3d,86400000,2098,0,2098,2098,2098,2098,0,0,12770,0,0,2021-09-29T07:00:00.0,2021-09-30T07:00:00.0,2021-09-29T00:00:00.0,2021-09-30T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-09-29,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-09-30,ca20df8197b84a148403e16eb86e3dfe,86400000,2888,790,2098,2888,2888,2888,790,13430,12770,15025,15025,2021-09-30T07:00:00.0,2021-10-01T07:00:00.0,2021-09-30T00:00:00.0,2021-10-01T00:00:00.0,4185,4435,2,54,150,10,true,true,false,false,false,false,false,0,2,50,185,96200873,2021-09-30,TOTAL,21,17,904,1438,54240,86280,AWAKE,21,17,904,1438,54240,86280,ASLEEP,-2,-2,52,184,92,369,165,13005,5460,9900,2580,2280,600,92,369,165,13005,5460,9900,2580,2280,600,96200873,2021-09-30,21,40,1,HIGHEST,90,MEASURED,2021-09-30T17:52:00.0,LOWEST,65,MEASURED,2021-09-30T23:21:00.0,MOSTRECENT,65,MEASURED,2021-09-30T23:51:00.0,55,60,1633071600000,16680,16680
96200873,2021-10-01,f4198d689b084512b83b4359ec32ca84,86400000,2098,0,2098,2098,2098,2098,0,37,12910,30,30,2021-10-01T07:00:00.0,2021-10-02T07:00:00.0,2021-10-01T00:00:00.0,2021-10-02T00:00:00.0,15,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-01,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-02,c1b5b11e542e4e3caa577a263684cd4e,86400000,2789,691,2098,2789,2789,2789,691,10809,12910,13467,13467,2021-10-02T07:00:00.0,2021-10-03T07:00:00.0,2021-10-02T00:00:00.0,2021-10-03T00:00:00.0,4200,3294,9,36,150,10,true,false,false,false,false,false,false,0,1,44,186,96200873,2021-10-02,TOTAL,38,26,1219,1437,73140,86220,AWAKE,38,26,1219,1437,73140,86220,ASLEEP,-2,-2,50,185,81,83,135,-125,3000,8100,960,1800,240,81,83,135,-125,3000,8100,960,1800,240,96200873,2021-10-02,3,34,1,HIGHEST,82,RESET,2021-10-02T14:27:00.0,LOWEST,51,MODELED,2021-10-02T19:21:00.0,MOSTRECENT,51,MEASURED,2021-10-02T19:32:00.0,57,60,1633244400000,1980,1980
96200873,2021-10-03,ab3a60607a80484288a30b7056c86b16,86400000,2098,0,2098,2098,2098,2098,0,0,12700,0,0,2021-10-03T07:00:00.0,2021-10-04T07:00:00.0,2021-10-03T00:00:00.0,2021-10-04T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-03,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-04,0ab6d8acb0f14d759e7d3e2e74beb69d,86400000,2098,0,2098,2098,2098,2098,0,0,12700,0,0,2021-10-04T07:00:00.0,2021-10-05T07:00:00.0,2021-10-04T00:00:00.0,2021-10-05T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-04,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-05,d85689d15a544b9aabdf99c01f77d398,86400000,2098,0,2098,2098,2098,2098,0,35,12700,29,29,2021-10-05T07:00:00.0,2021-10-06T07:00:00.0,2021-10-05T00:00:00.0,2021-10-06T00:00:00.0,0,60,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-05,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-06,fba663b249de4c1cb5df6e6a334ca164,86400000,2777,679,2098,2777,2777,2777,679,13474,12700,14884,14884,2021-10-06T07:00:00.0,2021-10-07T07:00:00.0,2021-10-06T00:00:00.0,2021-10-07T00:00:00.0,4875,6365,16,33,150,10,true,true,false,false,false,false,false,0,2,47,181,96200873,2021-10-06,TOTAL,32,23,865,1439,51900,86340,AWAKE,32,23,865,1439,51900,86340,ASLEEP,-2,-2,49,180,87,363,211,2969,10680,12660,5100,5160,420,87,363,211,2969,10680,12660,5100,5160,420,96200873,2021-10-06,17,48,1,HIGHEST,81,RESET,2021-10-06T14:31:00.0,LOWEST,50,MEASURED,2021-10-07T01:04:00.0,MOSTRECENT,50,MEASURED,2021-10-07T01:22:00.0,59,58,1633590000000,11100,11100
96200873,2021-10-07,88c542ab452f446ea63cfde1c6366e42,86400000,2740,642,2098,2740,2740,2740,642,11568,12780,12780,12780,2021-10-07T07:00:00.0,2021-10-08T07:00:00.0,2021-10-07T00:00:00.0,2021-10-08T00:00:00.0,3360,4230,3,36,150,10,true,true,false,false,false,false,false,0,2,43,184,96200873,2021-10-07,TOTAL,19,17,962,1439,57720,86340,AWAKE,19,17,962,1439,57720,86340,ASLEEP,-2,-2,45,178,87,337,140,11808,4620,8400,2880,1560,180,87,337,140,11808,4620,8400,2880,1560,180,96200873,2021-10-07,23,35,1,HIGHEST,89,MEASURED,2021-10-07T20:07:00.0,LOWEST,68,MEASURED,2021-10-07T23:15:00.0,MOSTRECENT,68,MEASURED,2021-10-07T23:48:00.0,56,51,1633676400000,15600,15600
96200873,2021-10-08,d01096adfa4041d99a0648debfdea6d5,86400000,2098,0,2098,2098,2098,2098,0,0,12660,0,0,2021-10-08T07:00:00.0,2021-10-09T07:00:00.0,2021-10-08T00:00:00.0,2021-10-09T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-08,TOTAL,-1,-1,1438,1440,86280,86400,AWAKE,-1,-1,1438,1440,86280,86400,ASLEEP,-2,-2,,,,,2,,,120,,,,,,2,,,120,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-09,2de39e3e9b5648f7908bfa0450b8ea0a,86400000,2969,871,2098,2969,2969,2969,871,18952,12660,19508,19508,2021-10-09T07:00:00.0,2021-10-10T07:00:00.0,2021-10-09T00:00:00.0,2021-10-10T00:00:00.0,5535,12015,5,21,150,10,true,true,false,false,false,false,false,0,2,53,174,96200873,2021-10-09,TOTAL,46,40,971,1438,58260,86280,AWAKE,46,40,971,1438,58260,86280,ASLEEP,-2,-2,59,174,94,212,255,-4269,9300,15300,3480,4500,1320,94,212,255,-4269,9300,15300,3480,4500,1320,96200873,2021-10-09,6,48,1,HIGHEST,84,RESET,2021-10-09T14:02:00.0,LOWEST,42,MEASURED,2021-10-09T23:30:00.0,MOSTRECENT,42,MEASURED,2021-10-09T23:36:00.0,57,62,1633849200000,3420,3420
96200873,2021-10-10,307a432016b9488ebe75d90f02ec5aa1,86400000,2098,0,2098,2098,2098,2098,0,0,13290,0,0,2021-10-10T07:00:00.0,2021-10-11T07:00:00.0,2021-10-10T00:00:00.0,2021-10-11T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-10,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-11,c1cca8061fff494bb8be11585e7e2478,86400000,2098,0,2098,2098,2098,2098,0,0,13290,0,0,2021-10-11T07:00:00.0,2021-10-12T07:00:00.0,2021-10-11T00:00:00.0,2021-10-12T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-11,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-12,837be3b351114753b2ec94458a23087d,86400000,2098,0,2098,2098,2098,2098,0,0,13290,0,0,2021-10-12T07:00:00.0,2021-10-13T07:00:00.0,2021-10-12T00:00:00.0,2021-10-13T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-12,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-13,b028eb2417654879adedde9f5f9f4269,86400000,2944,846,2098,2944,2944,2944,846,13881,13290,15234,15234,2021-10-13T07:00:00.0,2021-10-14T07:00:00.0,2021-10-13T00:00:00.0,2021-10-14T00:00:00.0,5090,5955,23,47,150,10,true,true,false,false,false,false,false,0,2,58,175,96200873,2021-10-13,TOTAL,34,25,1097,1440,65820,86400,AWAKE,34,25,1097,1440,65820,86400,ASLEEP,-2,-2,59,173,89,147,196,21,4260,11760,1620,1920,720,89,147,196,21,4260,11760,1620,1920,720,96200873,2021-10-13,5,26,1,HIGHEST,60,MEASURED,2021-10-13T19:27:00.0,LOWEST,37,MEASURED,2021-10-14T00:55:00.0,MOSTRECENT,37,MEASURED,2021-10-14T01:02:00.0,61,71,1634194800000,4560,4560
96200873,2021-10-14,93025c15542c4e4d96e1462d5752f8ce,86400000,2849,751,2098,2849,2849,2849,751,13117,13410,14597,14597,2021-10-14T07:00:00.0,2021-10-15T07:00:00.0,2021-10-14T00:00:00.0,2021-10-15T00:00:00.0,4200,4555,44,10,150,10,true,true,false,false,false,false,false,0,2,48,169,96200873,2021-10-14,TOTAL,25,21,898,1436,53880,86160,AWAKE,25,21,898,1436,53880,86160,ASLEEP,-2,-2,58,166,83,374,164,7236,7980,9840,5820,2040,120,83,374,164,7236,7980,9840,5820,2040,120,96200873,2021-10-14,17,42,1,HIGHEST,83,RESET,2021-10-14T13:39:00.0,LOWEST,58,MODELED,2021-10-14T23:43:00.0,MOSTRECENT,58,MEASURED,2021-10-14T23:56:00.0,67,68,1634281200000,14460,14460
96200873,2021-10-15,42a94a9d046a4de3996e9f8e5d300164,86400000,2098,0,2098,2098,2098,2098,0,0,13380,0,0,2021-10-15T07:00:00.0,2021-10-16T07:00:00.0,2021-10-15T00:00:00.0,2021-10-16T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-15,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2021-10-16,4f611f8672354adf925d3d5ba882aa3f,86400000,2098,0,2098,2098,2098,2098,0,0,13380,0,0,2021-10-16T07:00:00.0,2021-10-17T07:00:00.0,2021-10-16T00:00:00.0,2021-10-17T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,1,,,96200873,2021-10-16,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
