userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/4/statsValue,bodyBattery/bodyBatteryStatList/4/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/4/statTimestamp,minAvgHeartRate,maxAvgHeartRate,version,restingCaloriesFromActivity,allDayStress/aggregatorList/2/highDuration
96200873,2023-07-12,8099d68bdad5403286ad7c8898a49599,86400000,2818,732,2086,2818,2818,2818,732,11556,11640,12584,12584,2023-07-12T07:00:00.0,2023-07-13T07:00:00.0,2023-07-12T00:00:00.0,2023-07-13T00:00:00.0,4299,4056,1,52,150,10,44,169,52,51,1689231600000,true,true,false,false,false,false,false,0,96200873,2023-07-12,TOTAL,28,21,88,1030,154,255,1439,16434,22080,39720,15300,9240,86340,9000,10500,2580,AWAKE,39,30,88,595,123,254,972,-4056,21600,14100,15240,7380,58320,8520,10500,2580,ASLEEP,13,14,40,435,31,1,467,20490,480,25620,60,1860,28020,480,,96200873,2023-07-12,73,61,1,HIGHEST,82,MEASURED,2023-07-12T12:20:00.0,LOWEST,30,MEASURED,2023-07-13T01:03:00.0,MOSTRECENT,61,MEASURED,2023-07-13T07:00:00.0,ENDOFDAY,48,MEASURED,2023-07-13T04:40:00.0,STARTOFDAY,49,MEASURED,2023-07-12T07:01:00.0,45,166,40620002,72,
96200873,2023-07-13,1ea9bdfe875f4295890499e1c83a8509,86400000,2485,399,2086,2485,2485,2485,399,5715,11640,6512,6512,2023-07-13T07:00:00.0,2023-07-14T07:00:00.0,2023-07-13T00:00:00.0,2023-07-14T00:00:00.0,2340,600,1,37,150,10,43,163,51,49,1689318000000,true,true,false,false,false,false,false,0,96200873,2023-07-13,TOTAL,13,13,83,483,30,925,1438,24726,1920,27060,55500,1800,86280,780,780,360,AWAKE,16,12,83,177,11,925,1113,9166,1680,8940,55500,660,66780,540,780,360,ASLEEP,12,13,32,306,19,,325,15560,240,18120,,1140,19500,240,,96200873,2023-07-13,58,18,1,HIGHEST,90,MEASURED,2023-07-13T12:06:00.0,LOWEST,30,RESET,2023-07-14T04:38:00.0,MOSTRECENT,57,MEASURED,2023-07-14T07:00:00.0,ENDOFDAY,57,MEASURED,2023-07-14T07:00:00.0,STARTOFDAY,61,MEASURED,2023-07-13T07:01:00.0,44,160,29340002,49,
96200873,2023-07-14,738a0b8fea9f46e997e1507813215a69,86400000,4201,2115,2086,4201,4201,4201,2115,29183,10460,24009,24009,2023-07-14T07:00:00.0,2023-07-15T07:00:00.0,2023-07-14T00:00:00.0,2023-07-15T00:00:00.0,9990,17220,194,205,150,10,42,142,51,52,1689404400000,true,false,false,false,false,false,false,0,96200873,2023-07-14,TOTAL,46,33,99,749,232,459,1440,-8500,25560,19380,27540,13920,86400,3900,7500,14160,AWAKE,75,75,99,403,121,459,983,-26998,24120,60,27540,7260,58980,2580,7380,14160,ASLEEP,12,12,62,346,111,,457,18498,1440,19320,,6660,27420,1320,120,96200873,2023-07-14,39,84,1,HIGHEST,93,MEASURED,2023-07-14T12:22:00.0,LOWEST,11,MEASURED,2023-07-15T04:18:00.0,MOSTRECENT,12,MEASURED,2023-07-15T07:00:00.0,ENDOFDAY,11,MEASURED,2023-07-15T04:50:00.0,STARTOFDAY,57,MEASURED,2023-07-14T07:01:00.0,42,140,81540002,,
96200873,2023-07-15,4e6fc697ec6942e48062a90c9385e2df,86400000,2849,763,2086,2849,2849,2849,763,11422,12340,13140,13140,2023-07-15T07:00:00.0,2023-07-16T07:00:00.0,2023-07-15T00:00:00.0,2023-07-16T00:00:00.0,4326,1254,3,71,150,10,48,165,52,56,1689490800000,true,true,false,false,false,false,false,0,96200873,2023-07-15,TOTAL,17,15,86,323,66,1050,1439,13112,2520,16860,63000,3960,86340,1320,900,300,AWAKE,53,53,86,37,26,1050,1113,-1395,2220,,63000,1560,66780,1020,900,300,ASLEEP,12,13,37,286,40,,326,14507,300,16860,,2400,19560,300,,96200873,2023-07-15,41,20,1,HIGHEST,53,MEASURED,2023-07-15T12:15:00.0,LOWEST,12,MEASURED,2023-07-15T07:01:00.0,MOSTRECENT,33,MEASURED,2023-07-15T14:35:00.0,STARTOFDAY,12,MEASURED,2023-07-15T07:01:00.0,,,,,50,161,26940002,97,
96200873,2023-07-16,8d5f50fbd12f409080cc553f1c3c1f38,86400000,2086,0,2086,2086,2086,2086,0,0,12250,0,0,2023-07-16T07:00:00.0,2023-07-17T07:00:00.0,2023-07-16T00:00:00.0,2023-07-17T00:00:00.0,0,0,0,0,150,10,,,,,,true,false,false,false,false,false,false,0,96200873,2023-07-16,TOTAL,-1,-1,,,1085,354,1439,,,,21240,65100,86340,,,,AWAKE,-1,-1,,,1085,354,1439,,,,21240,65100,86340,,,,ASLEEP,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12600002,,
96200873,2023-07-17,cbb0a41ad1f14608af219db67fcf4c3a,86400000,2838,752,2086,2838,2838,2838,752,9414,12250,10908,10908,2023-07-17T07:00:00.0,2023-07-18T07:00:00.0,2023-07-17T00:00:00.0,2023-07-18T00:00:00.0,3490,1665,3,53,150,10,55,179,53,57,1689663600000,true,true,false,false,false,false,false,0,96200873,2023-07-17,TOTAL,47,44,94,437,498,505,1440,-11542,23220,3000,30300,29880,86400,13620,7260,2340,AWAKE,49,47,94,395,407,505,1307,-11832,22140,1560,30300,24420,78420,12660,7140,2340,ASLEEP,26,24,54,42,91,,133,290,1080,1440,,5460,7980,960,120,96200873,2023-07-17,2,37,1,HIGHEST,80,RESET,2023-07-17T13:13:00.0,LOWEST,30,MEASURED,2023-07-18T04:24:00.0,MOSTRECENT,31,MEASURED,2023-07-18T07:00:00.0,ENDOFDAY,30,MEASURED,2023-07-18T04:48:00.0,STARTOFDAY,80,RESET,2023-07-17T13:13:00.0,57,175,26160002,73,
96200873,2023-07-18,3df2c5158e4941b5bd13f719044ad562,86400000,2874,788,2086,2874,2874,2874,788,10786,11690,12777,12777,2023-07-18T07:00:00.0,2023-07-19T07:00:00.0,2023-07-18T00:00:00.0,2023-07-19T00:00:00.0,4200,1890,3,60,150,10,48,173,54,58,1689750000000,true,true,false,false,false,false,false,0,96200873,2023-07-18,TOTAL,25,21,97,702,111,625,1438,13036,10020,32100,37500,6660,86280,4860,4020,1140,AWAKE,43,40,97,231,109,624,964,-4749,9960,3900,37440,6540,57840,4860,3960,1140,ASLEEP,15,16,66,471,2,1,474,17785,60,28200,60,120,28440,,60,96200873,2023-07-18,53,29,1,HIGHEST,65,MEASURED,2023-07-18T12:24:00.0,LOWEST,31,MEASURED,2023-07-18T07:01:00.0,MOSTRECENT,49,MEASURED,2023-07-19T07:00:00.0,ENDOFDAY,33,MEASURED,2023-07-19T04:35:00.0,STARTOFDAY,31,MEASURED,2023-07-18T07:01:00.0,49,171,40680002,80,
96200873,2023-07-19,3ecf566f255a4c08b601f718c8b6efdb,86400000,3076,990,2086,3076,3076,3076,990,11633,11510,12838,12838,2023-07-19T07:00:00.0,2023-07-20T07:00:00.0,2023-07-19T00:00:00.0,2023-07-20T00:00:00.0,4761,4234,36,74,150,10,46,178,55,56,1689836400000,true,true,false,false,false,false,false,0,96200873,2023-07-19,TOTAL,29,22,96,899,149,391,1439,12508,21420,32520,23460,8940,86340,9960,7560,3900,AWAKE,43,37,96,498,149,391,1038,-8118,21060,8820,23460,8940,62280,9780,7380,3900,ASLEEP,12,13,64,401,,,401,20626,360,23700,,,24060,180,180,96200873,2023-07-19,65,55,1,HIGHEST,89,MEASURED,2023-07-19T12:23:00.0,LOWEST,32,MEASURED,2023-07-20T00:53:00.0,MOSTRECENT,54,MEASURED,2023-07-20T07:00:00.0,ENDOFDAY,45,MEASURED,2023-07-20T05:46:00.0,STARTOFDAY,49,MEASURED,2023-07-19T07:01:00.0,47,178,54660002,71,
96200873,2023-07-20,cad6abedd8cd4dc9b28a02d9244a883a,86400000,2831,745,2086,2831,2831,2831,745,9832,11530,11873,11873,2023-07-20T07:00:00.0,2023-07-21T07:00:00.0,2023-07-20T00:00:00.0,2023-07-21T00:00:00.0,3780,1140,5,60,150,10,47,177,56,57,1689922800000,true,true,false,false,false,false,false,0,96200873,2023-07-20,TOTAL,16,15,81,352,20,1067,1439,15222,1860,19260,64020,1200,86340,900,840,120,AWAKE,46,40,81,37,9,1067,1113,-789,1800,420,64020,540,66780,840,840,120,ASLEEP,12,13,33,315,11,,326,16011,60,18840,,660,19560,60,,96200873,2023-07-20,32,25,1,HIGHEST,86,MEASURED,2023-07-20T12:07:00.0,LOWEST,54,MEASURED,2023-07-20T07:01:00.0,MOSTRECENT,61,MEASURED,2023-07-20T14:31:00.0,STARTOFDAY,54,MEASURED,2023-07-20T07:01:00.0,,,,,48,172,26520002,81,
96200873,2023-07-21,6a4bd219930b42faa04dd54c26a63b80,86400000,2796,710,2086,2796,2796,2796,710,10461,11360,11531,11531,2023-07-21T07:00:00.0,2023-07-22T07:00:00.0,2023-07-21T00:00:00.0,2023-07-22T00:00:00.0,3680,2560,6,53,150,10,42,167,56,54,1690009200000,true,true,false,false,false,false,false,0,96200873,2023-07-21,TOTAL,30,23,90,613,175,634,1422,5536,16860,19920,38040,10500,85320,9420,5220,2220,AWAKE,36,28,90,473,171,634,1278,-2340,16860,11520,38040,10260,76680,9420,5220,2220,ASLEEP,11,11,24,140,4,,144,7876,,8400,,240,8640,,,96200873,2023-07-21,40,55,1,HIGHEST,80,RESET,2023-07-21T13:16:00.0,LOWEST,40,MEASURED,2023-07-21T18:59:00.0,MOSTRECENT,65,MEASURED,2023-07-22T07:00:00.0,ENDOFDAY,43,MEASURED,2023-07-22T04:37:00.0,STARTOFDAY,80,RESET,2023-07-21T13:16:00.0,45,166,41640002,70,
96200873,2023-07-22,b86d1ddb67bf467faf6fb172993b2ff7,86400000,2151,65,2086,2151,2151,2151,65,1721,11180,1410,1410,2023-07-22T07:00:00.0,2023-07-23T07:00:00.0,2023-07-22T00:00:00.0,2023-07-23T00:00:00.0,455,2925,0,0,150,10,41,108,55,49,1690095600000,true,false,false,false,false,false,false,0,96200873,2023-07-22,TOTAL,25,19,93,1129,249,62,1440,26838,28020,39720,3720,14940,86400,18540,7200,2280,AWAKE,32,24,93,755,152,60,967,5643,26580,18720,3600,9120,58020,17160,7140,2280,ASLEEP,11,11,58,374,97,2,473,21195,1440,21000,120,5820,28380,1380,60,96200873,2023-07-22,74,65,1,HIGHEST,96,MEASURED,2023-07-22T12:24:00.0,LOWEST,65,MEASURED,2023-07-22T07:01:00.0,MOSTRECENT,74,MEASURED,2023-07-23T07:00:00.0,ENDOFDAY,69,MEASURED,2023-07-23T04:41:00.0,STARTOFDAY,65,MEASURED,2023-07-22T07:01:00.0,41,104,24060002,,
96200873,2023-07-23,18ae21c17a3d45b5be920d335ae2cc92,86400000,2365,279,2086,2365,2365,2365,279,4164,9290,3410,3410,2023-07-23T07:00:00.0,2023-07-24T07:00:00.0,2023-07-23T00:00:00.0,2023-07-24T00:00:00.0,1335,6355,0,0,150,10,43,121,55,51,1690182000000,true,false,false,false,false,false,false,0,96200873,2023-07-23,TOTAL,26,19,90,1084,179,177,1440,26256,22320,42720,10620,10740,86400,9060,9360,3900,AWAKE,38,29,90,638,130,176,944,-3543,22200,16080,10560,7800,56640,8940,9360,3900,ASLEEP,8,9,35,446,49,1,496,29799,120,26640,60,2940,29760,120,,96200873,2023-07-23,64,73,1,HIGHEST,100,MEASURED,2023-07-23T10:03:00.0,LOWEST,37,MEASURED,2023-07-23T19:31:00.0,MOSTRECENT,65,MEASURED,2023-07-24T07:00:00.0,ENDOFDAY,55,MEASURED,2023-07-24T04:27:00.0,STARTOFDAY,74,MEASURED,2023-07-23T07:01:00.0,45,115,52200002,,
96200873,2023-07-24,aae310f8b19f44c0a804762be9458b66,86400000,2726,640,2086,2726,2726,2726,640,10301,8270,11693,11693,2023-07-24T07:00:00.0,2023-07-25T07:00:00.0,2023-07-24T00:00:00.0,2023-07-25T00:00:00.0,4055,2505,2,50,150,10,44,167,54,50,1690268400000,true,true,false,false,false,false,false,0,96200873,2023-07-24,TOTAL,22,17,91,1031,290,117,1438,34747,17040,44820,7020,17400,86280,7440,7440,2160,AWAKE,32,23,91,586,246,116,948,6666,16500,18660,6960,14760,56880,7020,7320,2160,ASLEEP,9,10,72,445,44,1,490,28081,540,26160,60,2640,29400,420,120,96200873,2023-07-24,96,74,1,HIGHEST,96,MEASURED,2023-07-24T12:03:00.0,LOWEST,53,MEASURED,2023-07-24T17:45:00.0,MOSTRECENT,87,MEASURED,2023-07-25T07:00:00.0,ENDOFDAY,64,MEASURED,2023-07-25T04:15:00.0,STARTOFDAY,65,MEASURED,2023-07-24T07:01:00.0,45,163,39900002,71,
96200873,2023-07-25,6ceebe531118491ca624e28210c779a2,86400000,2751,665,2086,2751,2751,2751,665,9848,8480,11942,11942,2023-07-25T07:00:00.0,2023-07-26T07:00:00.0,2023-07-25T00:00:00.0,2023-07-26T00:00:00.0,4020,660,2,59,150,10,43,170,53,51,1690354800000,true,true,false,false,false,false,false,0,96200873,2023-07-25,TOTAL,12,11,78,337,1030,73,1440,19296,1620,18600,4380,61800,86400,960,540,120,AWAKE,19,16,78,102,1020,73,1195,3859,1560,4560,4380,61200,71700,900,540,120,ASLEEP,8,9,29,235,10,,245,15437,60,14040,,600,14700,60,,96200873,2023-07-25,14,27,1,HIGHEST,100,MEASURED,2023-07-25T09:54:00.0,LOWEST,74,MEASURED,2023-07-25T14:08:00.0,MOSTRECENT,74,MEASURED,2023-07-25T14:16:00.0,STARTOFDAY,87,MEASURED,2023-07-25T07:01:00.0,,,,,44,167,2,81,
96200873,2023-07-26,b8e7864c4bfb4294b82ee4384ebefe58,86400000,2769,683,2086,2769,2769,2769,683,10201,8760,11954,11954,2023-07-26T07:00:00.0,2023-07-27T07:00:00.0,2023-07-26T00:00:00.0,2023-07-27T00:00:00.0,4035,2730,2,47,150,10,40,180,52,52,1690441200000,true,true,false,false,false,false,false,0,96200873,2023-07-26,TOTAL,34,25,90,652,629,158,1439,254,21720,17400,9480,37740,86340,12180,7680,1860,AWAKE,37,29,90,570,545,158,1273,-3586,21600,12600,9480,32700,76380,12060,7680,1860,ASLEEP,13,14,35,82,84,,166,3840,120,4800,,5040,9960,120,,96200873,2023-07-26,29,47,1,HIGHEST,75,RESET,2023-07-26T12:27:00.0,LOWEST,42,MEASURED,2023-07-27T00:59:00.0,MOSTRECENT,57,MEASURED,2023-07-27T07:00:00.0,ENDOFDAY,48,MEASURED,2023-07-27T04:15:00.0,STARTOFDAY,75,RESET,2023-07-26T12:27:00.0,40,178,3,63,
96200873,2023-07-27,eb4bf9534a7b4f6291c2fc1f50e0d74d,86400000,2808,722,2086,2808,2808,2808,722,10256,9050,12221,12221,2023-07-27T07:00:00.0,2023-07-28T07:00:00.0,2023-07-27T00:00:00.0,2023-07-28T00:00:00.0,3720,1335,1,58,150,10,39,176,51,49,1690527600000,true,true,false,false,false,false,false,0,96200873,2023-07-27,TOTAL,13,12,75,595,79,764,1438,31172,4980,30720,45840,4740,86280,3900,1080,,AWAKE,19,16,75,194,21,763,978,7401,2940,8700,45780,1260,58680,1920,1020,,ASLEEP,11,11,66,401,58,1,460,23771,2040,22020,60,3480,27600,1980,60,96200873,2023-07-27,72,28,1,HIGHEST,100,MEASURED,2023-07-27T12:03:00.0,LOWEST,30,RESET,2023-07-28T01:32:00.0,MOSTRECENT,56,MEASURED,2023-07-28T07:00:00.0,ENDOFDAY,46,MEASURED,2023-07-28T04:09:00.0,STARTOFDAY,57,MEASURED,2023-07-27T07:01:00.0,40,176,2,79,
96200873,2023-07-28,fe9344e801d540ac9a691d1be619ce09,86400000,2747,661,2086,2747,2747,2747,661,10386,9300,11852,11852,2023-07-28T07:00:00.0,2023-07-29T07:00:00.0,2023-07-28T00:00:00.0,2023-07-29T00:00:00.0,3620,2739,1,50,150,10,46,172,50,51,1690614000000,true,true,false,false,false,false,false,0,96200873,2023-07-28,TOTAL,28,20,94,907,205,326,1438,18457,20880,33540,19560,12300,86280,8280,8760,3840,AWAKE,48,43,94,439,128,325,892,-10894,20340,6000,19500,7680,53520,7860,8640,3840,ASLEEP,9,10,61,468,77,1,546,29351,540,27540,60,4620,32760,420,120,96200873,2023-07-28,63,56,1,HIGHEST,100,MEASURED,2023-07-28T11:55:00.0,LOWEST,37,MEASURED,2023-07-28T21:28:00.0,MOSTRECENT,49,MEASURED,2023-07-29T07:00:00.0,ENDOFDAY,38,MEASURED,2023-07-29T03:57:00.0,STARTOFDAY,56,MEASURED,2023-07-28T07:01:00.0,47,172,54300002,67,
96200873,2023-07-29,d07b078dbb964f12b3d514105c1ab8ad,86400000,2479,393,2086,2479,2479,2479,393,5492,9520,6636,6636,2023-07-29T07:00:00.0,2023-07-30T07:00:00.0,2023-07-29T00:00:00.0,2023-07-30T00:00:00.0,2340,780,1,34,150,10,42,169,51,50,1690700400000,true,true,false,false,false,false,false,0,96200873,2023-07-29,TOTAL,13,12,79,471,59,908,1438,25041,2040,26220,54480,3540,86280,1020,900,120,AWAKE,29,23,79,82,43,908,1033,885,1860,3060,54480,2580,61980,840,900,120,ASLEEP,9,10,33,389,16,,405,24156,180,23160,,960,24300,180,,96200873,2023-07-29,57,17,1,HIGHEST,95,MEASURED,2023-07-29T12:22:00.0,LOWEST,30,RESET,2023-07-30T04:14:00.0,MOSTRECENT,41,MEASURED,2023-07-30T07:00:00.0,ENDOFDAY,34,MEASURED,2023-07-30T05:41:00.0,STARTOFDAY,49,MEASURED,2023-07-29T07:01:00.0,43,169,24480002,43,
96200873,2023-07-30,7aad59e30e914178a56fd9fdc2dd9847,86400000,2794,708,2086,2794,2794,2794,708,14380,9120,11777,11777,2023-07-30T07:00:00.0,2023-07-31T07:00:00.0,2023-07-30T00:00:00.0,2023-07-31T00:00:00.0,1490,13980,32,17,150,10,42,131,50,50,1690786800000,true,false,false,false,false,false,false,0,96200873,2023-07-30,TOTAL,43,31,94,1008,163,268,1439,-8346,40620,19860,16080,9780,86340,14580,13440,12600,AWAKE,59,58,94,682,134,267,1083,-30924,39960,960,16020,8040,64980,13980,13380,12600,ASLEEP,8,8,55,326,29,1,356,22578,660,18900,60,1740,21360,600,60,96200873,2023-07-30,52,81,1,HIGHEST,92,MEASURED,2023-07-30T12:22:00.0,LOWEST,12,MEASURED,2023-07-31T06:22:00.0,MOSTRECENT,12,MEASURED,2023-07-31T07:00:00.0,ENDOFDAY,12,MEASURED,2023-07-31T06:30:00.0,STARTOFDAY,41,MEASURED,2023-07-30T07:01:00.0,44,128,52620002,,
96200873,2023-07-31,18cf1f59069e472b89e81244729770c1,86400000,2759,673,2086,2759,2759,2759,673,8901,9650,10489,10489,2023-07-31T07:00:00.0,2023-08-01T07:00:00.0,2023-07-31T00:00:00.0,2023-08-01T00:00:00.0,90,604,2,47,150,10,45,91,51,51,1690873200000,true,true,false,false,false,false,false,0,96200873,2023-07-31,TOTAL,16,15,75,594,75,467,1136,24774,2640,33000,28020,4500,68160,1500,1140,,AWAKE,26,22,75,131,8,467,606,1898,1920,5940,28020,480,36360,840,1080,,ASLEEP,13,13,51,463,67,,530,22876,720,27060,,4020,31800,660,60,96200873,2023-07-31,70,31,1,HIGHEST,56,MEASURED,2023-08-01T06:49:00.0,LOWEST,12,MEASURED,2023-07-31T07:01:00.0,MOSTRECENT,56,MEASURED,2023-08-01T07:00:00.0,ENDOFDAY,37,MEASURED,2023-08-01T04:46:00.0,STARTOFDAY,12,MEASURED,2023-07-31T07:01:00.0,46,88,59400003,68,
96200873,2023-08-01,3f2633cc0e83457b91fa18b2c5c8352d,86400000,3074,988,2086,3074,3074,3074,988,13631,9580,14803,14803,2023-08-01T07:00:00.0,2023-08-02T07:00:00.0,2023-08-01T00:00:00.0,2023-08-02T00:00:00.0,4815,6620,23,59,150,10,40,173,51,52,1690959600000,true,true,false,false,false,false,false,0,96200873,2023-08-01,TOTAL,32,22,93,948,232,229,1409,13013,23640,33240,13740,13920,84540,7020,9420,7200,AWAKE,49,43,93,526,200,227,953,-12361,23340,8220,13620,12000,57180,6780,9360,7200,ASLEEP,10,10,72,422,32,2,456,25374,300,25020,120,1920,27360,240,60,96200873,2023-08-01,71,76,1,HIGHEST,92,MEASURED,2023-08-01T12:16:00.0,LOWEST,32,MEASURED,2023-08-02T01:54:00.0,MOSTRECENT,53,MEASURED,2023-08-02T07:00:00.0,ENDOFDAY,33,MEASURED,2023-08-02T04:22:00.0,STARTOFDAY,58,MEASURED,2023-08-01T07:31:00.0,41,171,56220002,83,
96200873,2023-08-02,a620df6c766d45c79085860e033394cd,86400000,2516,430,2086,2516,2516,2516,430,7512,9990,7860,7860,2023-08-02T07:00:00.0,2023-08-03T07:00:00.0,2023-08-02T00:00:00.0,2023-08-03T00:00:00.0,2085,3489,4,32,150,10,43,169,51,53,1691046000000,true,true,false,false,false,false,false,0,96200873,2023-08-02,TOTAL,20,16,87,1022,132,283,1437,39486,11940,49380,16980,7920,86220,4020,5880,2040,AWAKE,28,20,87,561,105,282,948,11006,11220,22440,16920,6300,56880,3360,5820,2040,ASLEEP,10,10,53,461,27,1,489,28480,720,26940,60,1620,29340,660,60,96200873,2023-08-02,100,52,1,HIGHEST,95,MEASURED,2023-08-03T06:53:00.0,LOWEST,53,MEASURED,2023-08-02T07:01:00.0,MOSTRECENT,95,MEASURED,2023-08-03T07:00:00.0,ENDOFDAY,79,MEASURED,2023-08-03T04:21:00.0,STARTOFDAY,53,MEASURED,2023-08-02T07:01:00.0,45,164,85980002,41,
96200873,2023-08-03,af43bff009f34c63aa35d375efd578c8,86400000,2191,105,2086,2191,2191,2191,105,3095,9750,2535,2535,2023-08-03T07:00:00.0,2023-08-04T07:00:00.0,2023-08-03T00:00:00.0,2023-08-04T00:00:00.0,810,4460,0,0,150,10,39,104,50,45,1691132400000,true,false,false,false,false,false,false,0,96200873,2023-08-03,TOTAL,30,22,91,1094,225,121,1440,14470,30240,35400,7260,13500,86400,16140,8460,5640,AWAKE,43,37,91,665,219,120,1004,-10985,30120,9780,7200,13140,60240,16020,8460,5640,ASLEEP,10,11,36,429,6,1,436,25455,120,25620,60,360,26160,120,,96200873,2023-08-03,43,74,1,HIGHEST,100,MEASURED,2023-08-03T08:12:00.0,LOWEST,39,MEASURED,2023-08-04T03:45:00.0,MOSTRECENT,64,MEASURED,2023-08-04T07:00:00.0,ENDOFDAY,45,MEASURED,2023-08-04T05:12:00.0,STARTOFDAY,95,MEASURED,2023-08-03T07:01:00.0,40,103,82200002,,
96200873,2023-08-04,9b9554dcaa6f4507a18f23418a9b4c5f,86400000,2207,121,2086,2207,2207,2207,121,1434,8420,1175,1175,2023-08-04T07:00:00.0,2023-08-05T07:00:00.0,2023-08-04T00:00:00.0,2023-08-05T00:00:00.0,300,2465,0,0,150,10,43,118,50,51,1691218800000,true,false,false,false,false,false,false,0,96200873,2023-08-04,TOTAL,33,23,96,1235,163,42,1440,12074,38400,35700,2520,9780,86400,17640,13680,7080,AWAKE,45,40,96,836,157,41,1034,-16737,37980,12180,2460,9420,62040,17460,13500,7020,ASLEEP,7,8,81,399,6,1,406,28811,420,23520,60,360,24360,180,180,96200873,2023-08-04,75,74,1,HIGHEST,100,MEASURED,2023-08-04T11:36:00.0,LOWEST,31,MEASURED,2023-08-05T03:21:00.0,MOSTRECENT,65,MEASURED,2023-08-05T07:00:00.0,ENDOFDAY,47,MEASURED,2023-08-05T05:47:00.0,STARTOFDAY,64,MEASURED,2023-08-04T07:01:00.0,44,114,39000002,,60
