userProfilePK,calendarDate,uuid,durationInMilliseconds,totalKilocalories,activeKilocalories,bmrKilocalories,wellnessKilocalories,remainingKilocalories,wellnessTotalKilocalories,wellnessActiveKilocalories,totalSteps,dailyStepGoal,totalDistanceMeters,wellnessDistanceMeters,wellnessStartTimeGmt,wellnessEndTimeGmt,wellnessStartTimeLocal,wellnessEndTimeLocal,highlyActiveSeconds,activeSeconds,moderateIntensityMinutes,vigorousIntensityMinutes,userIntensityMinutesGoal,userFloorsAscendedGoal,includesWellnessData,includesActivityData,includesCalorieConsumedData,includesSingleMeasurement,includesContinuousMeasurement,includesAllDayPulseOx,includesSleepPulseOx,source,allDayStress/userProfilePK,allDayStress/calendarDate,allDayStress/aggregatorList/0/type,allDayStress/aggregatorList/0/averageStressLevel,allDayStress/aggregatorList/0/averageStressLevelIntensity,allDayStress/aggregatorList/0/stressOffWristCount,allDayStress/aggregatorList/0/totalStressCount,allDayStress/aggregatorList/0/uncategorizedDuration,allDayStress/aggregatorList/0/totalDuration,allDayStress/aggregatorList/1/type,allDayStress/aggregatorList/1/averageStressLevel,allDayStress/aggregatorList/1/averageStressLevelIntensity,allDayStress/aggregatorList/1/stressOffWristCount,allDayStress/aggregatorList/1/totalStressCount,allDayStress/aggregatorList/1/uncategorizedDuration,allDayStress/aggregatorList/1/totalDuration,allDayStress/aggregatorList/2/type,allDayStress/aggregatorList/2/averageStressLevel,allDayStress/aggregatorList/2/averageStressLevelIntensity,version,restingCaloriesFromActivity,minHeartRate,maxHeartRate,restingHeartRate,currentDayRestingHeartRate,restingHeartRateTimestamp,allDayStress/aggregatorList/0/maxStressLevel,allDayStress/aggregatorList/0/stressIntensityCount,allDayStress/aggregatorList/0/stressTooActiveCount,allDayStress/aggregatorList/0/totalStressIntensity,allDayStress/aggregatorList/0/stressDuration,allDayStress/aggregatorList/0/restDuration,allDayStress/aggregatorList/0/activityDuration,allDayStress/aggregatorList/0/lowDuration,allDayStress/aggregatorList/0/mediumDuration,allDayStress/aggregatorList/0/highDuration,allDayStress/aggregatorList/1/maxStressLevel,allDayStress/aggregatorList/1/stressIntensityCount,allDayStress/aggregatorList/1/stressTooActiveCount,allDayStress/aggregatorList/1/totalStressIntensity,allDayStress/aggregatorList/1/stressDuration,allDayStress/aggregatorList/1/restDuration,allDayStress/aggregatorList/1/activityDuration,allDayStress/aggregatorList/1/lowDuration,allDayStress/aggregatorList/1/mediumDuration,allDayStress/aggregatorList/1/highDuration,bodyBattery/userProfilePK,bodyBattery/calendarDate,bodyBattery/chargedValue,bodyBattery/drainedValue,bodyBattery/bodyBatteryVersion,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/0/statsValue,bodyBattery/bodyBatteryStatList/0/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/0/statTimestamp,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/1/statsValue,bodyBattery/bodyBatteryStatList/1/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/1/statTimestamp,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/2/statsValue,bodyBattery/bodyBatteryStatList/2/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/2/statTimestamp,minAvgHeartRate,maxAvgHeartRate,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatType,bodyBattery/bodyBatteryStatList/3/statsValue,bodyBattery/bodyBatteryStatList/3/bodyBatteryStatus,bodyBattery/bodyBatteryStatList/3/statTimestamp,allDayStress/aggregatorList/2/maxStressLevel,allDayStress/aggregatorList/2/stressIntensityCount,allDayStress/aggregatorList/2/stressTooActiveCount,allDayStress/aggregatorList/2/totalStressCount,allDayStress/aggregatorList/2/totalStressIntensity,allDayStress/aggregatorList/2/stressDuration,allDayStress/aggregatorList/2/restDuration,allDayStress/aggregatorList/2/activityDuration,allDayStress/aggregatorList/2/totalDuration,allDayStress/aggregatorList/2/lowDuration,allDayStress/aggregatorList/2/mediumDuration,allDayStress/aggregatorList/2/stressOffWristCount,allDayStress/aggregatorList/2/uncategorizedDuration,allDayStress/aggregatorList/2/highDuration
96200873,2022-03-09,3208a4d6536f4987ad73eeff4bf1476c,86400000,2909,789,2120,2909,2909,2909,789,13713,13100,14432,14432,2022-03-09T08:00:00.0,2022-03-10T08:00:00.0,2022-03-09T00:00:00.0,2022-03-10T00:00:00.0,4207,6059,2,33,150,10,true,true,false,false,false,false,false,0,96200873,2022-03-09,TOTAL,35,26,701,1435,42060,86100,AWAKE,35,26,701,1435,42060,86100,ASLEEP,-2,-2,74640002,46,48,185,56,65,1646899200000,91,571,163,-870,20040,14220,9780,10380,8160,1500,91,571,163,-870,20040,14220,9780,10380,8160,1500,96200873,2022-03-09,24,56,1,HIGHEST,78,RESET,2022-03-09T13:56:00.0,LOWEST,42,MEASURED,2022-03-10T02:36:00.0,MOSTRECENT,46,MEASURED,2022-03-10T04:58:00.0,52,183,,,,,,,,,,,,,,,,,,
96200873,2022-03-10,751732c3cde04df4b051f42bb0a3d470,86400000,2636,516,2120,2636,2636,2636,516,13278,13230,13698,13698,2022-03-10T08:00:00.0,2022-03-11T08:00:00.0,2022-03-10T00:00:00.0,2022-03-11T00:00:00.0,3660,5805,3,21,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-10,TOTAL,26,21,463,1425,27780,85500,AWAKE,26,21,463,1425,27780,85500,ASLEEP,-2,-2,66900002,,47,151,58,60,1646985600000,83,402,560,6771,9480,14640,33600,6060,3120,300,83,402,560,6771,9480,14640,33600,6060,3120,300,96200873,2022-03-10,23,43,1,HIGHEST,80,RESET,2022-03-10T14:18:00.0,LOWEST,60,MEASURED,2022-03-11T00:47:00.0,MOSTRECENT,60,MEASURED,2022-03-11T01:08:00.0,53,148,,,,,,,,,,,,,,,,,,
96200873,2022-03-11,799de595d4494f90b035a9669132ade6,86400000,2545,425,2120,2545,2545,2545,425,10506,13240,10411,10411,2022-03-11T08:00:00.0,2022-03-12T08:00:00.0,2022-03-11T00:00:00.0,2022-03-12T00:00:00.0,2535,6610,15,20,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-11,TOTAL,25,19,389,1419,23340,85140,AWAKE,25,19,389,1419,23340,85140,ASLEEP,-2,-2,66720002,,46,145,57,52,1647072000000,93,557,473,14188,11040,22380,28380,5220,5400,420,93,557,473,14188,11040,22380,28380,5220,5400,420,96200873,2022-03-11,35,43,1,HIGHEST,89,MEASURED,2022-03-11T21:02:00.0,LOWEST,64,MEASURED,2022-03-11T16:25:00.0,MOSTRECENT,68,MEASURED,2022-03-12T03:39:00.0,47,145,,,,,,,,,,,,,,,,,,
96200873,2022-03-12,d19dce6c96ef41cca007493355a0fa92,86400000,2120,0,2120,2120,2120,2120,0,0,12970,0,0,2022-03-12T08:00:00.0,2022-03-13T08:00:00.0,2022-03-12T00:00:00.0,2022-03-13T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-12,TOTAL,-1,-1,1363,1363,81780,81780,AWAKE,-1,-1,1363,1363,81780,81780,ASLEEP,-2,-2,9180002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-03-13,322208cd87744043a7633b9c38e3a796,86400000,2120,0,2120,2120,2120,2120,0,0,12970,0,0,2022-03-13T07:00:00.0,2022-03-14T07:00:00.0,2022-03-13T00:00:00.0,2022-03-14T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-13,TOTAL,-1,-1,1440,1440,86400,86400,AWAKE,-1,-1,1440,1440,86400,86400,ASLEEP,-2,-2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-03-14,17dbf0a4b001414fbb9a5aabe03edf33,86400000,2493,373,2120,2493,2493,2493,373,9651,12970,10453,10453,2022-03-14T07:00:00.0,2022-03-15T07:00:00.0,2022-03-14T00:00:00.0,2022-03-15T00:00:00.0,3570,3270,6,16,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-14,TOTAL,40,33,512,1433,30720,85980,AWAKE,40,33,512,1433,30720,85980,ASLEEP,-2,-2,67500002,,44,142,57,51,1647327600000,90,516,405,-5789,21360,9600,24300,10260,9660,1440,90,516,405,-5789,21360,9600,24300,10260,9660,1440,96200873,2022-03-14,19,59,1,HIGHEST,83,RESET,2022-03-14T13:44:00.0,LOWEST,43,MEASURED,2022-03-15T02:10:00.0,MOSTRECENT,43,MEASURED,2022-03-15T02:16:00.0,45,141,,,,,,,,,,,,,,,,,,
96200873,2022-03-15,841244e3c7374a209334c2e1bfc222ba,86400000,2868,748,2120,2868,2868,2868,748,14122,12310,14716,14716,2022-03-15T07:00:00.0,2022-03-16T07:00:00.0,2022-03-15T00:00:00.0,2022-03-16T00:00:00.0,3300,6105,5,45,150,10,true,true,false,false,false,false,false,0,96200873,2022-03-15,TOTAL,33,25,93,1437,5580,86220,AWAKE,33,25,93,1437,5580,86220,ASLEEP,-2,-2,74700002,45,46,179,58,63,1647414000000,96,419,925,398,13680,11460,55500,8160,4440,1080,96,419,925,398,13680,11460,55500,8160,4440,1080,96200873,2022-03-15,22,52,1,HIGHEST,76,RESET,2022-03-15T12:35:00.0,LOWEST,46,MEASURED,2022-03-15T23:39:00.0,MOSTRECENT,46,MEASURED,2022-03-15T23:58:00.0,54,179,,,,,,,,,,,,,,,,,,
96200873,2022-03-16,4d590be4333a402cae7333cf0056159f,86400000,2628,508,2120,2628,2628,2628,508,9359,12500,9738,9738,2022-03-16T07:00:00.0,2022-03-17T07:00:00.0,2022-03-16T00:00:00.0,2022-03-17T00:00:00.0,2805,3963,13,22,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-16,TOTAL,18,15,471,1439,28260,86340,AWAKE,18,15,471,1439,28260,86340,ASLEEP,-2,-2,75480002,,45,146,56,55,1647500400000,96,393,575,15702,4380,19200,34500,2700,1320,360,96,393,575,15702,4380,19200,34500,2700,1320,360,96200873,2022-03-16,29,35,1,HIGHEST,95,MEASURED,2022-03-16T20:24:00.0,LOWEST,75,MEASURED,2022-03-17T00:02:00.0,MOSTRECENT,75,MEASURED,2022-03-17T00:09:00.0,51,144,,,,,,,,,,,,,,,,,,
96200873,2022-03-17,51b0b38ea254457aa89bc8fb6760fb40,86400000,2672,552,2120,2672,2672,2672,552,12333,12190,11710,11710,2022-03-17T07:00:00.0,2022-03-18T07:00:00.0,2022-03-17T00:00:00.0,2022-03-18T00:00:00.0,4505,7309,8,10,150,10,true,true,false,false,false,false,false,0,96200873,2022-03-17,TOTAL,24,20,628,1440,37680,86400,AWAKE,24,20,628,1440,37680,86400,ASLEEP,-2,-2,73680002,8,50,146,55,55,1647586800000,87,617,195,14094,12960,24060,11700,7440,5220,300,87,617,195,14094,12960,24060,11700,7440,5220,300,96200873,2022-03-17,43,49,1,HIGHEST,80,RESET,2022-03-17T13:13:00.0,LOWEST,53,MEASURED,2022-03-18T01:52:00.0,MOSTRECENT,74,MEASURED,2022-03-18T04:20:00.0,51,146,,,,,,,,,,,,,,,,,,
96200873,2022-03-18,32f2618217b54285b9a259e465573a5d,86400000,2602,482,2120,2602,2602,2602,482,11465,12210,11702,11702,2022-03-18T07:00:00.0,2022-03-19T07:00:00.0,2022-03-18T00:00:00.0,2022-03-19T00:00:00.0,3780,5625,11,28,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-18,TOTAL,19,15,474,1411,28440,84660,AWAKE,21,16,473,1268,28380,76080,ASLEEP,10,10,38400002,,47,137,55,52,1647673200000,87,778,159,32044,9960,36720,9540,5100,3720,1140,87,636,159,23419,9900,28260,9540,5040,3720,1140,96200873,2022-03-18,66,51,1,HIGHEST,98,MEASURED,2022-03-19T06:17:00.0,LOWEST,69,MEASURED,2022-03-19T01:06:00.0,MOSTRECENT,98,MEASURED,2022-03-19T07:00:00.0,48,135,ENDOFDAY,85,MEASURED,2022-03-19T04:38:00.0,27,142,,143,8625,60,8460,,8580,60,,1,60,
96200873,2022-03-19,52d74921eb6e4b0681847997fb19a688,86400000,2348,228,2120,2348,2348,2348,228,7204,12140,6464,6464,2022-03-19T07:00:00.0,2022-03-20T07:00:00.0,2022-03-19T00:00:00.0,2022-03-20T00:00:00.0,2605,3965,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-19,TOTAL,18,14,445,1439,26700,86340,AWAKE,28,19,443,978,26580,58680,ASLEEP,8,8,1,,38,114,53,44,1647759600000,85,868,126,40847,10380,41700,7560,3300,6060,1020,85,410,125,9651,10260,14340,7500,3180,6060,1020,96200873,2022-03-19,44,61,1,HIGHEST,100,MEASURED,2022-03-19T07:14:00.0,LOWEST,47,MODELED,2022-03-19T23:43:00.0,MOSTRECENT,81,MEASURED,2022-03-20T04:15:00.0,39,111,,,,,50,458,1,461,31196,120,27360,60,27660,120,,2,120,
96200873,2022-03-20,7c4b51cab8d04fb3a1b5f428718a91bb,86400000,2120,0,2120,2120,2120,2120,0,0,11160,0,0,2022-03-20T07:00:00.0,2022-03-21T07:00:00.0,2022-03-20T00:00:00.0,2022-03-21T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-20,TOTAL,-1,-1,1439,1439,86340,86340,AWAKE,-1,-1,1439,1439,86340,86340,ASLEEP,-2,-2,60660002,,,,,,,,,,,,,,,,,,,,,,,,,,,96200873,2022-03-20,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-03-21,2a65381957d94b40ae83c86184a4e4ae,86400000,2491,371,2120,2491,2491,2491,371,8287,11160,7966,7966,2022-03-21T07:00:00.0,2022-03-22T07:00:00.0,2022-03-21T00:00:00.0,2022-03-22T00:00:00.0,1620,6480,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-21,TOTAL,29,21,869,1433,52140,85980,AWAKE,29,21,869,1433,52140,85980,ASLEEP,-2,-2,67320002,,44,134,55,58,1647932400000,96,442,122,6863,11220,15300,7320,5760,4260,1200,96,442,122,6863,11220,15300,7320,5760,4260,1200,96200873,2022-03-21,26,44,1,HIGHEST,83,RESET,2022-03-21T13:42:00.0,LOWEST,64,MEASURED,2022-03-21T16:04:00.0,MOSTRECENT,65,MEASURED,2022-03-21T23:57:00.0,49,133,,,,,,,,,,,,,,,,,,
96200873,2022-03-22,0f30fd6d2ac54bfaae137fe02bbdf11c,86400000,2497,377,2120,2497,2497,2497,377,10362,10590,8557,8557,2022-03-22T07:00:00.0,2022-03-23T07:00:00.0,2022-03-22T00:00:00.0,2022-03-23T00:00:00.0,885,8715,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-22,TOTAL,24,19,663,1433,39780,85980,AWAKE,24,19,663,1433,39780,85980,ASLEEP,-2,-2,68580002,,42,125,52,50,1648018800000,92,611,159,16779,12300,24360,9540,6060,4380,1860,92,611,159,16779,12300,24360,9540,6060,4380,1860,96200873,2022-03-22,44,47,1,HIGHEST,84,RESET,2022-03-22T13:52:00.0,LOWEST,64,MEASURED,2022-03-22T16:14:00.0,MOSTRECENT,81,MEASURED,2022-03-23T03:49:00.0,44,120,,,,,,,,,,,,,,,,,,
96200873,2022-03-23,7d60d14e5e3346d6992519d6a6084072,86400000,2416,296,2120,2416,2416,2416,296,7802,10550,6390,6390,2022-03-23T07:00:00.0,2022-03-24T07:00:00.0,2022-03-23T00:00:00.0,2022-03-24T00:00:00.0,1550,7231,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-23,TOTAL,27,21,615,1428,36900,85680,AWAKE,27,21,615,1428,36900,85680,ASLEEP,-2,-2,66600002,,43,118,51,45,1648105200000,87,639,174,11994,15420,22920,10440,8220,5760,1440,87,639,174,11994,15420,22920,10440,8220,5760,1440,96200873,2022-03-23,39,50,1,HIGHEST,82,RESET,2022-03-23T13:28:00.0,LOWEST,59,MEASURED,2022-03-23T16:08:00.0,MOSTRECENT,71,MEASURED,2022-03-24T04:12:00.0,43,111,,,,,,,,,,,,,,,,,,
96200873,2022-03-24,08d252e907f14a72bf2b6b446a2cc436,86400000,2473,353,2120,2473,2473,2473,353,10825,10000,8991,8991,2022-03-24T07:00:00.0,2022-03-25T07:00:00.0,2022-03-24T00:00:00.0,2022-03-25T00:00:00.0,870,10635,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-24,TOTAL,38,28,621,1440,37260,86400,AWAKE,38,28,621,1440,37260,86400,ASLEEP,-2,-2,79140002,,42,126,51,58,1648191600000,87,631,188,-3263,23460,14400,11280,11160,10080,2220,87,631,188,-3263,23460,14400,11280,11160,10080,2220,96200873,2022-03-24,23,49,1,HIGHEST,76,RESET,2022-03-24T12:33:00.0,LOWEST,41,MEASURED,2022-03-25T01:24:00.0,MOSTRECENT,50,MEASURED,2022-03-25T04:34:00.0,46,115,,,,,,,,,,,,,,,,,,
96200873,2022-03-25,2809335a19044db1bc88422f5efca033,86400000,2360,240,2120,2360,2360,2360,240,4625,10090,3870,3870,2022-03-25T07:00:00.0,2022-03-26T07:00:00.0,2022-03-25T00:00:00.0,2022-03-26T00:00:00.0,1740,4140,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-25,TOTAL,31,22,458,1436,27480,86160,AWAKE,31,22,458,1436,27480,86160,ASLEEP,-2,-2,55020002,,49,115,52,56,1648278000000,92,451,527,5312,10440,16620,31620,4200,2880,3360,92,451,527,5312,10440,16620,31620,4200,2880,3360,96200873,2022-03-25,23,50,1,HIGHEST,84,RESET,2022-03-25T13:48:00.0,LOWEST,57,MEASURED,2022-03-26T00:00:00.0,MOSTRECENT,57,MEASURED,2022-03-26T00:09:00.0,53,113,,,,,,,,,,,,,,,,,,
96200873,2022-03-26,12e15a53fecd4c0284b29db9daacd90b,86400000,2120,0,2120,2120,2120,2120,0,0,9550,0,0,2022-03-26T07:00:00.0,2022-03-27T07:00:00.0,2022-03-26T00:00:00.0,2022-03-27T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-26,TOTAL,-2,-2,,1435,,86100,AWAKE,-2,-2,,1435,,86100,ASLEEP,-2,-2,11820002,,,,,,,,,1435,,,,86100,,,,,,1435,,,,86100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-03-27,699df585fc394c9a98778af1d2c5ed99,86400000,2120,0,2120,2120,2120,2120,0,0,9550,0,0,2022-03-27T07:00:00.0,2022-03-28T07:00:00.0,2022-03-27T00:00:00.0,2022-03-28T00:00:00.0,0,0,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-27,TOTAL,-2,-2,,1426,,85560,AWAKE,-2,-2,,1426,,85560,ASLEEP,-2,-2,1,,,,,,,,,1426,,,,85560,,,,,,1426,,,,85560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96200873,2022-03-28,efc76820bbac4ce08813506b5c258c69,86400000,2430,310,2120,2430,2430,2430,310,7504,9550,6146,6146,2022-03-28T07:00:00.0,2022-03-29T07:00:00.0,2022-03-28T00:00:00.0,2022-03-29T00:00:00.0,855,7340,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-28,TOTAL,34,24,178,1439,10680,86340,AWAKE,34,24,178,1439,10680,86340,ASLEEP,-2,-2,66900002,,47,114,53,57,1648537200000,90,544,717,2788,16740,15900,43020,7620,7320,1800,90,544,717,2788,16740,15900,43020,7620,7320,1800,96200873,2022-03-28,26,48,1,HIGHEST,82,RESET,2022-03-28T13:34:00.0,LOWEST,45,MODELED,2022-03-29T00:52:00.0,MOSTRECENT,60,MEASURED,2022-03-29T03:59:00.0,49,111,,,,,,,,,,,,,,,,,,
96200873,2022-03-29,9a209f1d0b104a5786dc0514bf288c57,86400000,2639,519,2120,2639,2639,2639,519,9454,9140,8042,8042,2022-03-29T07:00:00.0,2022-03-30T07:00:00.0,2022-03-29T00:00:00.0,2022-03-30T00:00:00.0,1890,7705,19,13,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-29,TOTAL,33,24,121,1440,7260,86400,AWAKE,33,24,121,1440,7260,86400,ASLEEP,-2,-2,79140002,,43,143,54,53,1648623600000,93,432,887,2198,14040,11880,53220,6480,6720,840,93,432,887,2198,14040,11880,53220,6480,6720,840,96200873,2022-03-29,21,52,1,HIGHEST,80,RESET,2022-03-29T13:11:00.0,LOWEST,49,MEASURED,2022-03-30T00:49:00.0,MOSTRECENT,49,MEASURED,2022-03-30T01:21:00.0,48,143,,,,,,,,,,,,,,,,,,
96200873,2022-03-30,ed7cae8c46a942e3b23299c6fcabf7c1,86400000,2288,168,2120,2288,2288,2288,168,6591,9180,5398,5398,2022-03-30T07:00:00.0,2022-03-31T07:00:00.0,2022-03-30T00:00:00.0,2022-03-31T00:00:00.0,945,5820,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-30,TOTAL,20,16,259,1440,15540,86400,AWAKE,20,16,259,1440,15540,86400,ASLEEP,-2,-2,69120002,,40,103,53,41,1648710000000,84,707,474,25394,12060,30360,28440,6840,4920,300,84,707,474,25394,12060,30360,28440,6840,4920,300,96200873,2022-03-30,52,43,1,HIGHEST,97,MEASURED,2022-03-30T20:25:00.0,LOWEST,69,MEASURED,2022-03-30T15:08:00.0,MOSTRECENT,88,MEASURED,2022-03-31T04:22:00.0,41,102,,,,,,,,,,,,,,,,,,
96200873,2022-03-31,fb97d597d4cb47fd8947f9c7c82dcf21,86400000,2747,627,2120,2747,2747,2747,627,8515,8930,6978,6978,2022-03-31T07:00:00.0,2022-04-01T07:00:00.0,2022-03-31T00:00:00.0,2022-04-01T00:00:00.0,540,9300,26,28,150,10,true,false,false,false,false,false,false,0,96200873,2022-03-31,TOTAL,32,23,824,1440,49440,86400,AWAKE,32,23,824,1440,49440,86400,ASLEEP,-2,-2,76320002,,41,142,52,51,1648796400000,90,426,190,4635,11820,13740,11400,4140,5880,1800,90,426,190,4635,11820,13740,11400,4140,5880,1800,96200873,2022-03-31,28,56,1,HIGHEST,76,RESET,2022-03-31T12:33:00.0,LOWEST,48,MODELED,2022-04-01T01:26:00.0,MOSTRECENT,48,MEASURED,2022-04-01T01:43:00.0,47,139,,,,,,,,,,,,,,,,,,
96200873,2022-04-01,5be1732091ac415e95a5b0160353281c,86400000,2384,264,2120,2384,2384,2384,264,8044,8850,6643,6643,2022-04-01T07:00:00.0,2022-04-02T07:00:00.0,2022-04-01T00:00:00.0,2022-04-02T00:00:00.0,660,7701,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-04-01,TOTAL,23,18,415,1437,24900,86220,AWAKE,23,18,415,1437,24900,86220,ASLEEP,-2,-2,61440002,,39,111,50,46,1648882800000,91,881,141,27083,16980,35880,8460,7740,8100,1140,91,881,141,27083,16980,35880,8460,7740,8100,1140,96200873,2022-04-01,74,51,1,HIGHEST,100,MEASURED,2022-04-02T06:25:00.0,LOWEST,56,MEASURED,2022-04-01T17:28:00.0,MOSTRECENT,100,MEASURED,2022-04-02T07:00:00.0,43,111,ENDOFDAY,100,MEASURED,2022-04-02T07:00:00.0,,,,,,,,,,,,,,
96200873,2022-04-02,36c04d15d6834411a17fc70d12bdbc97,86400000,2326,206,2120,2326,2326,2326,206,6531,8690,5349,5349,2022-04-02T07:00:00.0,2022-04-03T07:00:00.0,2022-04-02T00:00:00.0,2022-04-03T00:00:00.0,1208,5140,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-04-02,TOTAL,30,20,159,1428,9540,85680,AWAKE,54,52,155,849,9300,50940,ASLEEP,7,7,49320002,,41,109,49,46,1648969200000,93,1124,145,22288,30780,36660,8700,11760,13020,6000,93,552,142,-20110,30360,2760,8520,11460,12960,5940,96200873,2022-04-02,6,73,1,HIGHEST,100,MEASURED,2022-04-02T07:01:00.0,LOWEST,32,MEASURED,2022-04-03T05:16:00.0,MOSTRECENT,33,MEASURED,2022-04-03T05:43:00.0,42,108,,,,,82,572,3,579,42398,420,33900,180,34740,300,60,4,240,60
96200873,2022-04-03,e06e397d7d65459c9f157a1910c6ef47,86400000,3135,1015,2120,3135,3135,3135,1015,7592,8260,6269,6269,2022-04-03T07:00:00.0,2022-04-04T07:00:00.0,2022-04-03T00:00:00.0,2022-04-04T00:00:00.0,2090,6668,20,89,150,10,true,true,false,false,false,false,false,0,96200873,2022-04-03,TOTAL,51,49,854,1440,51240,86400,AWAKE,51,49,854,1440,51240,86400,ASLEEP,-2,-2,65400002,162,54,159,50,55,1649055600000,90,395,191,-12651,20160,3540,11460,7140,10560,2460,90,395,191,-12651,20160,3540,11460,7140,10560,2460,96200873,2022-04-03,2,67,1,HIGHEST,77,RESET,2022-04-03T15:20:00.0,LOWEST,10,MEASURED,2022-04-04T00:56:00.0,MOSTRECENT,12,MEASURED,2022-04-04T03:06:00.0,60,157,,,,,,,,,,,,,,,,,,
96200873,2022-04-04,2d0a0206c4fd4b138bfef688633f7b12,86400000,2772,652,2120,2772,2772,2772,652,8568,8130,7245,7245,2022-04-04T07:00:00.0,2022-04-05T07:00:00.0,2022-04-04T00:00:00.0,2022-04-05T00:00:00.0,1800,8515,40,18,150,10,true,true,false,false,false,false,false,0,96200873,2022-04-04,TOTAL,42,34,559,1438,33540,86280,AWAKE,45,38,507,1287,30420,77220,ASLEEP,23,22,72480003,74,46,133,50,61,1649142000000,96,696,183,-9351,26520,15240,10980,9780,13140,3600,96,597,183,-10720,25740,10080,10980,9180,12960,3600,96200873,2022-04-04,19,72,1,HIGHEST,83,RESET,2022-04-04T13:39:00.0,LOWEST,26,MEASURED,2022-04-05T04:13:00.0,MOSTRECENT,30,MEASURED,2022-04-05T06:59:00.0,52,129,ENDOFDAY,27,MEASURED,2022-04-05T04:28:00.0,65,99,,151,1369,780,5160,,9060,600,180,52,3120,
96200873,2022-04-05,20e380dd3ca24bea9216a782209113f8,86400000,2425,305,2120,2425,2425,2425,305,8886,8180,7278,7278,2022-04-05T07:00:00.0,2022-04-06T07:00:00.0,2022-04-05T00:00:00.0,2022-04-06T00:00:00.0,955,8001,0,0,150,10,true,false,false,false,false,false,false,0,96200873,2022-04-05,TOTAL,28,22,379,1426,22740,85560,AWAKE,37,29,364,1082,21840,64920,ASLEEP,13,13,66660002,,46,129,51,54,1649228400000,94,865,182,13374,21660,30240,10920,12840,6780,2040,94,539,179,-3114,20520,11820,10740,11880,6600,2040,96200873,2022-04-05,64,48,1,HIGHEST,75,MEASURED,2022-04-05T12:42:00.0,LOWEST,30,MEASURED,2022-04-05T07:08:00.0,MOSTRECENT,46,MEASURED,2022-04-06T02:55:00.0,48,128,,,,,60,326,3,344,16488,1140,18420,180,20640,960,180,15,900,
96200873,2022-04-06,dab4af94155c4475aea3e2674235ceae,86400000,2972,852,2120,2972,2972,2972,852,5665,8330,4637,4637,2022-04-06T07:00:00.0,2022-04-07T07:00:00.0,2022-04-06T00:00:00.0,2022-04-07T00:00:00.0,1095,6555,41,59,150,10,true,true,false,false,false,false,false,0,96200873,2022-04-06,TOTAL,40,31,1080,1440,64800,86400,AWAKE,40,31,1080,1440,64800,86400,ASLEEP,-2,-2,53100003,88,54,148,53,57,1649314800000,94,228,132,-1824,7740,5940,7920,2340,4140,1260,94,228,132,-1824,7740,5940,7920,2340,4140,1260,96200873,2022-04-06,12,65,1,HIGHEST,83,RESET,2022-04-06T13:40:00.0,LOWEST,30,MODELED,2022-04-06T22:18:00.0,MOSTRECENT,30,MEASURED,2022-04-06T22:28:00.0,55,147,,,,,,,,,,,,,,,,,,
