sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,remSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,retro
2023-09-01T03:03:00.0,2023-09-01T12:26:00.0,2023-09-01,ENHANCED_CONFIRMED_FINAL,1200,22740,9720,120,0,false
2023-09-02T02:50:00.0,2023-09-02T12:26:00.0,2023-09-02,ENHANCED_CONFIRMED_FINAL,1740,18660,13920,240,0,false
2023-09-03T03:09:00.0,2023-09-03T12:25:00.0,2023-09-03,ENHANCED_CONFIRMED_FINAL,0,19200,14040,120,0,false
2023-09-04T02:38:00.0,2023-09-04T12:25:00.0,2023-09-04,ENHANCED_CONFIRMED_FINAL,0,23340,11100,780,0,false
2023-09-05T03:10:00.0,2023-09-05T12:29:00.0,2023-09-05,ENHANCED_CONFIRMED_FINAL,0,17880,15660,0,0,false
2023-09-06T03:19:00.0,2023-09-06T12:25:00.0,2023-09-06,ENHANCED_CONFIRMED_FINAL,0,15900,16740,120,0,false
2023-09-07T02:41:00.0,2023-09-07T12:25:00.0,2023-09-07,ENHANCED_CONFIRMED_FINAL,0,21180,13560,300,0,false
2023-09-08T01:04:00.0,2023-09-08T12:31:00.0,2023-09-08,ENHANCED_CONFIRMED_FINAL,1920,20340,18120,840,0,false
2023-09-09T03:33:00.0,2023-09-09T12:41:00.0,2023-09-09,ENHANCED_CONFIRMED_FINAL,3060,20220,9540,60,0,false
2023-09-10T02:57:00.0,2023-09-10T12:33:00.0,2023-09-10,ENHANCED_CONFIRMED_FINAL,2160,20220,12060,120,0,false
2023-09-11T02:19:00.0,2023-09-11T12:21:00.0,2023-09-11,ENHANCED_CONFIRMED_FINAL,960,18060,17040,60,0,false
2023-09-12T02:54:00.0,2023-09-12T12:29:00.0,2023-09-12,ENHANCED_CONFIRMED_FINAL,2100,22620,9780,0,0,false
2023-09-13T03:14:00.0,2023-09-13T12:25:00.0,2023-09-13,ENHANCED_CONFIRMED_FINAL,1440,24180,7080,360,0,false
2023-09-14T00:31:00.0,2023-09-14T12:26:00.0,2023-09-14,ENHANCED_CONFIRMED,540,22020,18120,2220,0,false
2023-09-15T00:24:00.0,2023-09-15T12:25:00.0,2023-09-15,ENHANCED_CONFIRMED,1860,23580,13800,1740,2280,false
2023-09-16T03:04:00.0,2023-09-16T12:30:00.0,2023-09-16,ENHANCED_CONFIRMED_FINAL,2460,19080,12360,60,0,false
2023-09-17T03:12:00.0,2023-09-17T12:31:00.0,2023-09-17,ENHANCED_CONFIRMED_FINAL,1020,19380,13080,60,0,false
2023-09-18T02:41:00.0,2023-09-18T12:25:00.0,2023-09-18,ENHANCED_CONFIRMED_FINAL,1260,19080,14580,120,0,false
2023-09-19T02:17:00.0,2023-09-19T12:31:00.0,2023-09-19,ENHANCED_CONFIRMED_FINAL,0,18840,17700,300,0,false
2023-09-20T02:51:00.0,2023-09-20T12:30:00.0,2023-09-20,ENHANCED_CONFIRMED_FINAL,180,15360,18840,360,0,false
2023-09-21T03:15:00.0,2023-09-21T12:30:00.0,2023-09-21,ENHANCED_CONFIRMED_FINAL,0,18780,13500,1020,0,false
2023-09-22T02:52:00.0,2023-09-22T12:27:00.0,2023-09-22,ENHANCED_CONFIRMED_FINAL,1020,21240,12180,60,0,false
2023-09-23T03:22:00.0,2023-09-23T12:28:00.0,2023-09-23,ENHANCED_CONFIRMED_FINAL,2580,18180,11760,240,0,false
2023-09-24T03:05:00.0,2023-09-24T12:33:00.0,2023-09-24,ENHANCED_CONFIRMED_FINAL,0,19740,14040,300,0,false
2023-09-25T01:12:00.0,2023-09-25T12:31:00.0,2023-09-25,ENHANCED_CONFIRMED_FINAL,300,18840,19860,1740,0,false
2023-09-26T01:00:00.0,2023-09-26T12:30:00.0,2023-09-26,ENHANCED_CONFIRMED_FINAL,3660,25200,11880,660,0,false
2023-09-27T03:37:00.0,2023-09-27T12:32:00.0,2023-09-27,ENHANCED_CONFIRMED_FINAL,3540,21420,6900,240,0,false
2023-09-28T00:44:00.0,2023-09-28T12:29:00.0,2023-09-28,ENHANCED_CONFIRMED_FINAL,0,27060,13980,1260,0,false
2023-09-29T03:06:00.0,2023-09-29T12:30:00.0,2023-09-29,ENHANCED_CONFIRMED_FINAL,0,15600,15900,60,2280,false
2023-09-30T03:15:00.0,2023-09-30T12:29:00.0,2023-09-30,ENHANCED_CONFIRMED_FINAL,1200,20520,11340,180,0,false
2023-10-01T03:30:00.0,2023-10-01T12:29:00.0,2023-10-01,ENHANCED_CONFIRMED_FINAL,2580,20700,8940,120,0,false
2023-10-02T03:05:00.0,2023-10-02T12:26:00.0,2023-10-02,ENHANCED_CONFIRMED_FINAL,540,18300,14820,0,0,false
2023-10-03T03:39:00.0,2023-10-03T12:30:00.0,2023-10-03,ENHANCED_CONFIRMED_FINAL,2040,18360,11100,360,0,false
2023-10-04T03:17:00.0,2023-10-04T12:30:00.0,2023-10-04,ENHANCED_CONFIRMED_FINAL,2880,20760,9360,180,0,false
2023-10-05T03:38:00.0,2023-10-05T12:28:00.0,2023-10-05,ENHANCED_CONFIRMED_FINAL,0,18180,13500,120,0,false
2023-10-06T03:36:00.0,2023-10-06T12:29:00.0,2023-10-06,ENHANCED_CONFIRMED_FINAL,540,17580,13680,180,0,false
2023-10-07T03:36:00.0,2023-10-07T12:31:00.0,2023-10-07,ENHANCED_CONFIRMED_FINAL,2160,18600,11160,180,0,false
2023-10-08T03:32:00.0,2023-10-08T12:25:00.0,2023-10-08,ENHANCED_CONFIRMED_FINAL,2940,15180,13680,180,0,false
2023-10-09T03:30:00.0,2023-10-09T12:30:00.0,2023-10-09,ENHANCED_CONFIRMED_FINAL,0,18840,13320,240,0,false
