sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,remSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,retro
2024-03-05T04:46:00.0,2024-03-05T13:25:00.0,2024-03-05,ENHANCED_CONFIRMED_FINAL,420,14160,16560,0,0,false
2024-03-06T05:45:00.0,2024-03-06T13:27:00.0,2024-03-06,ENHANCED_CONFIRMED_FINAL,4620,12360,10440,300,0,false
2024-03-07T05:12:00.0,2024-03-07T13:29:00.0,2024-03-07,ENHANCED_CONFIRMED_FINAL,3780,19800,6000,240,0,false
2024-03-08T04:15:00.0,2024-03-08T13:31:00.0,2024-03-08,ENHANCED_CONFIRMED_FINAL,0,21420,11280,660,0,false
2024-03-09T03:51:00.0,2024-03-09T09:28:00.0,2024-03-09,ENHANCED_CONFIRMED_FINAL,1440,9180,9600,0,0,false
2024-03-10T03:03:00.0,2024-03-10T10:28:00.0,2024-03-10,ENHANCED_CONFIRMED_FINAL,3840,11460,11400,0,0,false
2024-03-11T02:41:00.0,2024-03-11T10:26:00.0,2024-03-11,ENHANCED_CONFIRMED_FINAL,2700,17280,7140,780,0,false
2024-03-12T02:25:00.0,2024-03-12T10:25:00.0,2024-03-12,ENHANCED_CONFIRMED_FINAL,3840,15360,9480,120,0,false
2024-03-13T02:48:00.0,2024-03-13T09:26:00.0,2024-03-13,ENHANCED_CONFIRMED_FINAL,1260,12720,9420,480,0,false
2024-03-14T03:04:00.0,2024-03-14T12:26:00.0,2024-03-14,ENHANCED_CONFIRMED_FINAL,3120,21540,9000,60,0,false
2024-03-15T03:58:00.0,2024-03-15T12:27:00.0,2024-03-15,ENHANCED_CONFIRMED_FINAL,1200,16800,12360,180,0,false
2024-03-16T06:19:00.0,2024-03-16T13:55:00.0,2024-03-16,ENHANCED_CONFIRMED_FINAL,4380,18060,4800,120,0,false
2024-03-17T04:57:00.0,2024-03-17T12:26:00.0,2024-03-17,ENHANCED_CONFIRMED_FINAL,1620,15420,9720,180,0,false
2024-03-18T04:39:00.0,2024-03-18T12:31:00.0,2024-03-18,ENHANCED_CONFIRMED_FINAL,300,17340,10680,0,0,false
2024-03-19T03:20:00.0,2024-03-19T12:25:00.0,2024-03-19,ENHANCED_CONFIRMED_FINAL,840,20940,10740,180,0,false
2024-03-20T04:24:00.0,2024-03-20T12:28:00.0,2024-03-20,ENHANCED_CONFIRMED_FINAL,900,13980,14160,0,0,false
2024-03-21T03:51:00.0,2024-03-21T12:19:00.0,2024-03-21,ENHANCED_CONFIRMED_FINAL,240,17520,12420,300,0,false
2024-03-22T03:50:00.0,2024-03-22T12:32:00.0,2024-03-22,ENHANCED_CONFIRMED_FINAL,2400,21180,7080,660,0,false
2024-03-23T03:47:00.0,2024-03-23T12:31:00.0,2024-03-23,ENHANCED_CONFIRMED_FINAL,2040,18180,11040,180,0,false
2024-03-24T03:54:00.0,2024-03-24T12:26:00.0,2024-03-24,ENHANCED_CONFIRMED_FINAL,120,20760,9780,60,0,false
2024-03-25T04:19:00.0,2024-03-25T12:29:00.0,2024-03-25,ENHANCED_CONFIRMED_FINAL,0,17880,11340,180,0,false
2024-03-26T03:51:00.0,2024-03-26T12:25:00.0,2024-03-26,ENHANCED_CONFIRMED_FINAL,3420,21120,6000,300,0,false
2024-03-27T03:57:00.0,2024-03-27T12:28:00.0,2024-03-27,ENHANCED_CONFIRMED_FINAL,2160,20160,8040,300,0,false
2024-03-28T03:28:00.0,2024-03-28T12:29:00.0,2024-03-28,ENHANCED_CONFIRMED_FINAL,1140,12900,18300,120,0,false
2024-03-29T03:30:00.0,2024-03-29T12:27:00.0,2024-03-29,ENHANCED_CONFIRMED_FINAL,1200,15840,11340,3840,0,false
2024-03-30T02:47:00.0,2024-03-30T11:25:00.0,2024-03-30,ENHANCED_CONFIRMED_FINAL,2220,23040,5760,60,0,false
2024-03-31T03:22:00.0,2024-03-31T12:30:00.0,2024-03-31,ENHANCED_CONFIRMED_FINAL,0,19740,12960,180,0,false
2024-04-01T04:11:00.0,2024-04-01T12:26:00.0,2024-04-01,ENHANCED_CONFIRMED_FINAL,180,13380,15960,180,0,false
2024-04-02T04:54:00.0,2024-04-02T12:29:00.0,2024-04-02,ENHANCED_CONFIRMED_FINAL,2400,22920,1800,180,0,false
2024-04-03T04:39:00.0,2024-04-03T12:25:00.0,2024-04-03,ENHANCED_CONFIRMED_FINAL,1800,18360,7680,120,0,false
2024-04-04T03:42:00.0,2024-04-04T12:27:00.0,2024-04-04,ENHANCED_CONFIRMED_FINAL,0,21480,9900,120,0,false
2024-04-05T04:41:00.0,2024-04-05T12:27:00.0,2024-04-05,ENHANCED_CONFIRMED_FINAL,2520,16560,8880,0,0,false
2024-04-06T03:34:00.0,2024-04-06T12:25:00.0,2024-04-06,ENHANCED_CONFIRMED_FINAL,2520,19920,8880,540,0,false
2024-04-07T04:52:00.0,2024-04-07T12:28:00.0,2024-04-07,ENHANCED_CONFIRMED_FINAL,4080,14460,7980,60,780,false
2024-04-08T04:44:00.0,2024-04-08T12:32:00.0,2024-04-08,ENHANCED_CONFIRMED_FINAL,4980,13980,8880,240,0,false
2024-04-09T03:39:00.0,2024-04-09T12:31:00.0,2024-04-09,ENHANCED_CONFIRMED_FINAL,1680,17400,12660,180,0,false
2024-04-10T04:43:00.0,2024-04-10T12:30:00.0,2024-04-10,ENHANCED_CONFIRMED_FINAL,600,16320,10620,480,0,false
2024-04-11T04:20:00.0,2024-04-11T12:31:00.0,2024-04-11,ENHANCED_CONFIRMED_FINAL,3420,16860,9000,180,0,false
2024-04-12T04:29:00.0,2024-04-12T12:55:00.0,2024-04-12,ENHANCED_CONFIRMED,1320,19080,9780,180,0,false
2024-04-13T04:55:00.0,2024-04-13T12:35:00.0,2024-04-13,ENHANCED_CONFIRMED_FINAL,0,14160,13440,0,0,false
2024-04-14T04:47:00.0,2024-04-14T12:34:00.0,2024-04-14,ENHANCED_CONFIRMED_FINAL,1740,15480,10680,120,0,false
2024-04-15T03:26:00.0,2024-04-15T12:28:00.0,2024-04-15,ENHANCED_CONFIRMED_FINAL,3240,20760,7680,840,0,false
2024-04-16T03:40:00.0,2024-04-16T12:25:00.0,2024-04-16,ENHANCED_CONFIRMED_FINAL,2940,17940,10260,360,0,false
2024-04-17T04:17:00.0,2024-04-17T12:29:00.0,2024-04-17,ENHANCED_CONFIRMED_FINAL,540,13560,15360,60,0,false
2024-04-18T04:40:00.0,2024-04-18T12:31:00.0,2024-04-18,ENHANCED_CONFIRMED_FINAL,0,14100,13920,240,0,false
2024-04-19T03:32:00.0,2024-04-19T12:29:00.0,2024-04-19,ENHANCED_CONFIRMED_FINAL,2100,19080,7620,360,3060,false
2024-04-20T03:42:00.0,2024-04-20T12:26:00.0,2024-04-20,OFF_WRIST,0,0,,0,0,false
2024-04-21T03:52:00.0,2024-04-21T12:30:00.0,2024-04-21,ENHANCED_CONFIRMED_FINAL,3600,17040,10260,180,0,false
2024-04-22T04:11:00.0,2024-04-22T12:28:00.0,2024-04-22,ENHANCED_CONFIRMED_FINAL,840,17100,11880,0,0,false
2024-04-23T03:44:00.0,2024-04-23T12:30:00.0,2024-04-23,ENHANCED_CONFIRMED_FINAL,1320,20340,9720,180,0,false
2024-04-24T04:14:00.0,2024-04-24T12:27:00.0,2024-04-24,ENHANCED_CONFIRMED,1920,19680,7620,360,0,false
2024-04-25T04:31:00.0,2024-04-25T12:29:00.0,2024-04-25,ENHANCED_CONFIRMED,0,18000,10140,540,0,false
2024-04-26T04:12:00.0,2024-04-26T12:29:00.0,2024-04-26,ENHANCED_CONFIRMED,1320,14340,13260,120,780,false
