sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,remSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,retro
2023-10-26T03:04:00.0,2023-10-26T12:25:00.0,2023-10-26,ENHANCED_CONFIRMED,1080,21060,11400,120,0,false
2023-10-27T03:24:00.0,2023-10-27T12:30:00.0,2023-10-27,ENHANCED_CONFIRMED_FINAL,660,20280,11640,180,0,false
2023-10-28T03:24:00.0,2023-10-28T12:25:00.0,2023-10-28,ENHANCED_CONFIRMED,1080,17040,14340,0,0,false
2023-10-29T03:24:00.0,2023-10-29T13:40:55.0,2023-10-29,AUTO_CONFIRMED_FINAL,7920,31140,,0,0,false
2023-10-30T03:26:00.0,2023-10-30T12:32:00.0,2023-10-30,ENHANCED_CONFIRMED_FINAL,1140,18900,12600,120,0,false
2023-10-31T03:21:00.0,2023-10-31T09:54:00.0,2023-10-31,ENHANCED_CONFIRMED,2520,14520,6540,0,0,false
2023-11-01T04:31:00.0,2023-11-01T12:26:00.0,2023-11-01,ENHANCED_CONFIRMED_FINAL,1440,16440,10320,300,0,false
2023-11-02T03:34:00.0,2023-11-02T12:27:00.0,2023-11-02,ENHANCED_CONFIRMED_FINAL,0,18420,13440,120,0,false
2023-11-03T01:46:00.0,2023-11-03T12:25:00.0,2023-11-03,ENHANCED_CONFIRMED_FINAL,300,23520,13500,1020,0,false
2023-11-04T03:27:00.0,2023-11-04T12:25:00.0,2023-11-04,ENHANCED_CONFIRMED_FINAL,0,15120,17040,120,0,false
2023-11-05T03:26:00.0,2023-11-05T13:31:00.0,2023-11-05,ENHANCED_CONFIRMED_FINAL,2040,24120,10020,120,0,false
2023-11-06T04:23:00.0,2023-11-06T13:25:00.0,2023-11-06,ENHANCED_CONFIRMED_FINAL,1860,18960,11520,180,0,false
2023-11-07T04:26:00.0,2023-11-07T13:31:00.0,2023-11-07,ENHANCED_CONFIRMED_FINAL,0,17820,14700,180,0,false
2023-11-08T03:59:00.0,2023-11-08T13:31:00.0,2023-11-08,ENHANCED_CONFIRMED_FINAL,2640,19320,12300,60,0,false
2023-11-09T04:25:00.0,2023-11-09T13:29:00.0,2023-11-09,ENHANCED_CONFIRMED_FINAL,900,18360,13320,60,0,false
2023-11-10T03:57:00.0,2023-11-10T13:26:00.0,2023-11-10,ENHANCED_CONFIRMED_FINAL,0,20940,10140,420,2640,false
2023-11-11T04:10:00.0,2023-11-11T13:28:00.0,2023-11-11,ENHANCED_CONFIRMED,1500,23400,8220,360,0,false
2023-11-12T04:42:00.0,2023-11-12T13:31:00.0,2023-11-12,ENHANCED_CONFIRMED_FINAL,0,14220,17400,120,0,false
2023-11-13T04:19:00.0,2023-11-13T13:26:00.0,2023-11-13,ENHANCED_CONFIRMED_FINAL,0,17700,14940,180,0,false
2023-11-14T04:05:00.0,2023-11-14T13:30:00.0,2023-11-14,ENHANCED_CONFIRMED_FINAL,1260,18120,14460,60,0,false
2023-11-15T04:35:00.0,2023-11-15T13:26:00.0,2023-11-15,ENHANCED_CONFIRMED_FINAL,3900,18060,8100,1800,0,false
2023-11-16T04:16:00.0,2023-11-16T13:31:00.0,2023-11-16,ENHANCED_CONFIRMED_FINAL,240,21960,10920,180,0,false
2023-11-17T04:39:00.0,2023-11-17T13:25:00.0,2023-11-17,ENHANCED_CONFIRMED_FINAL,2460,24480,4440,180,0,false
2023-11-18T03:42:00.0,2023-11-18T13:32:00.0,2023-11-18,ENHANCED_CONFIRMED_FINAL,2340,24360,8640,60,0,false
2023-11-19T03:32:00.0,2023-11-19T13:25:00.0,2023-11-19,ENHANCED_CONFIRMED,0,14820,16680,780,3300,false
2023-11-20T04:34:00.0,2023-11-20T13:31:00.0,2023-11-20,ENHANCED_CONFIRMED_FINAL,0,16200,15900,120,0,false
2023-11-21T04:39:00.0,2023-11-21T13:16:00.0,2023-11-21,ENHANCED_CONFIRMED_FINAL,0,16860,13800,360,0,false
2023-11-22T05:01:00.0,2023-11-22T11:44:00.0,2023-11-22,ENHANCED_CONFIRMED_FINAL,2700,17160,4140,180,0,false
2023-11-23T03:59:00.0,2023-11-23T13:28:00.0,2023-11-23,ENHANCED_CONFIRMED_FINAL,3540,18360,12180,60,0,false
2023-11-24T04:08:00.0,2023-11-24T13:27:00.0,2023-11-24,ENHANCED_CONFIRMED_FINAL,4320,20220,8880,120,0,false
2023-11-25T04:25:00.0,2023-11-25T13:27:00.0,2023-11-25,ENHANCED_CONFIRMED_FINAL,0,18600,13920,0,0,false
2023-11-26T03:33:00.0,2023-11-26T13:25:00.0,2023-11-26,ENHANCED_CONFIRMED_FINAL,0,15960,18180,1380,0,false
2023-11-27T04:07:00.0,2023-11-27T13:31:00.0,2023-11-27,ENHANCED_CONFIRMED_FINAL,5520,20160,8040,120,0,false
2023-11-28T04:10:00.0,2023-11-28T13:30:00.0,2023-11-28,ENHANCED_CONFIRMED_FINAL,840,22200,10500,60,0,false
2023-11-29T04:00:00.0,2023-11-29T13:32:00.0,2023-11-29,ENHANCED_CONFIRMED_FINAL,3000,21660,9420,240,0,false
2023-11-30T04:00:00.0,2023-11-30T13:25:00.0,2023-11-30,ENHANCED_CONFIRMED_FINAL,2400,21600,9420,480,0,false
2023-12-01T05:24:00.0,2023-12-01T13:29:00.0,2023-12-01,ENHANCED_CONFIRMED_FINAL,720,17940,10320,120,0,false
2023-12-02T04:05:00.0,2023-12-02T13:27:00.0,2023-12-02,ENHANCED_CONFIRMED_FINAL,1080,22860,9660,120,0,false
2023-12-03T03:57:00.0,2023-12-03T13:31:00.0,2023-12-03,ENHANCED_CONFIRMED_FINAL,4620,20760,9000,60,0,false
2023-12-04T04:02:00.0,2023-12-04T14:42:22.0,2023-12-04,AUTO_CONFIRMED_FINAL,11820,28440,,0,0,false
2023-12-05T04:38:00.0,2023-12-05T13:31:00.0,2023-12-05,ENHANCED_CONFIRMED_FINAL,0,14460,17460,60,0,false
2023-12-06T04:07:00.0,2023-12-06T13:30:00.0,2023-12-06,ENHANCED_CONFIRMED_FINAL,1980,19380,11400,240,780,false
2023-12-07T04:06:00.0,2023-12-07T13:29:00.0,2023-12-07,ENHANCED_CONFIRMED_FINAL,900,19740,13020,120,0,false
2023-12-08T04:49:00.0,2023-12-08T13:33:00.0,2023-12-08,ENHANCED_CONFIRMED_FINAL,1920,21360,7200,240,720,false
2023-12-09T04:00:00.0,2023-12-09T13:29:00.0,2023-12-09,ENHANCED_CONFIRMED_FINAL,3000,17280,13800,60,0,false
2023-12-10T04:04:00.0,2023-12-10T13:29:00.0,2023-12-10,ENHANCED_CONFIRMED_FINAL,360,19980,13440,120,0,false
2023-12-11T03:49:00.0,2023-12-11T13:31:00.0,2023-12-11,ENHANCED_CONFIRMED_FINAL,4860,15840,12780,1440,0,false
2023-12-12T04:23:00.0,2023-12-12T13:26:00.0,2023-12-12,ENHANCED_CONFIRMED_FINAL,2940,17700,11820,120,0,false
2023-12-13T04:40:00.0,2023-12-13T13:31:00.0,2023-12-13,ENHANCED_CONFIRMED_FINAL,0,16560,15240,60,0,false
2023-12-14T04:03:00.0,2023-12-14T11:22:00.0,2023-12-14,ENHANCED_CONFIRMED_FINAL,600,15360,9180,120,1080,false
2023-12-15T03:45:00.0,2023-12-15T13:27:00.0,2023-12-15,ENHANCED_CONFIRMED_FINAL,1740,19200,13860,120,0,false
2023-12-16T05:12:00.0,2023-12-16T13:25:00.0,2023-12-16,ENHANCED_CONFIRMED,0,12960,16140,480,0,false
2023-12-17T04:29:00.0,2023-12-17T13:26:00.0,2023-12-17,ENHANCED_CONFIRMED_FINAL,3180,21960,7020,60,0,false
2023-12-18T02:45:00.0,2023-12-18T13:25:00.0,2023-12-18,ENHANCED_CONFIRMED_FINAL,3300,25020,9360,720,0,false
2023-12-19T03:40:00.0,2023-12-19T13:28:00.0,2023-12-19,ENHANCED_CONFIRMED_FINAL,0,21060,14100,120,0,false
2023-12-20T04:17:00.0,2023-12-20T13:26:00.0,2023-12-20,ENHANCED_CONFIRMED,0,21480,11400,60,0,false
2023-12-21T03:43:00.0,2023-12-21T13:26:00.0,2023-12-21,ENHANCED_CONFIRMED_FINAL,4680,20040,10200,60,0,false
2023-12-22T05:43:00.0,2023-12-22T13:27:00.0,2023-12-22,ENHANCED_CONFIRMED,3060,17640,6840,300,0,false
2023-12-23T05:16:00.0,2023-12-23T13:26:00.0,2023-12-23,ENHANCED_CONFIRMED_FINAL,1680,19560,8160,0,0,false
2023-12-24T05:32:00.0,2023-12-24T13:27:00.0,2023-12-24,ENHANCED_CONFIRMED_FINAL,2640,19800,6060,0,0,false
2023-12-25T05:03:00.0,2023-12-25T13:26:00.0,2023-12-25,ENHANCED_CONFIRMED_FINAL,2820,17580,9360,420,0,false
2023-12-26T04:54:00.0,2023-12-26T13:26:00.0,2023-12-26,ENHANCED_CONFIRMED_FINAL,4200,19500,6960,60,0,false
2023-12-27T05:33:00.0,2023-12-27T13:46:00.0,2023-12-27,ENHANCED_CONFIRMED_FINAL,1260,19740,7680,60,840,false
2023-12-28T03:50:00.0,2023-12-28T16:03:00.0,2023-12-28,ENHANCED_CONFIRMED_FINAL,2160,26520,15000,300,0,false
2023-12-29T04:42:00.0,2023-12-29T12:33:00.0,2023-12-29,ENHANCED_CONFIRMED_FINAL,840,17220,9840,360,0,false
2023-12-30T05:07:00.0,2023-12-30T13:26:00.0,2023-12-30,ENHANCED_CONFIRMED_FINAL,2100,20640,6600,600,0,false
2023-12-31T04:25:00.0,2023-12-31T13:27:00.0,2023-12-31,ENHANCED_CONFIRMED_FINAL,2220,17940,12240,120,0,false
2024-01-01T03:22:00.0,2024-01-01T13:26:00.0,2024-01-01,ENHANCED_CONFIRMED_FINAL,2340,26640,6480,780,0,false
2024-01-02T04:10:00.0,2024-01-02T13:27:00.0,2024-01-02,ENHANCED_CONFIRMED_FINAL,0,22080,11340,0,0,false
2024-01-03T04:40:00.0,2024-01-03T13:28:00.0,2024-01-03,ENHANCED_CONFIRMED,2880,21000,7680,120,0,false
2024-01-04T04:13:00.0,2024-01-04T13:29:00.0,2024-01-04,ENHANCED_CONFIRMED_FINAL,1500,21000,10560,300,0,false
2024-01-05T03:39:00.0,2024-01-05T13:28:00.0,2024-01-05,ENHANCED_CONFIRMED,1740,19500,14100,0,0,false
2024-01-06T06:14:00.0,2024-01-06T15:45:00.0,2024-01-06,ENHANCED_CONFIRMED,0,19860,13980,420,0,false
2024-01-07T05:30:00.0,2024-01-07T14:30:00.0,2024-01-07,UNCONFIRMED,,,,,,false
2024-01-08T05:02:00.0,2024-01-08T13:28:00.0,2024-01-08,ENHANCED_CONFIRMED_FINAL,3900,21900,4020,540,0,false
2024-01-09T04:48:00.0,2024-01-09T13:28:00.0,2024-01-09,ENHANCED_CONFIRMED,3360,17160,10680,0,0,false
2024-01-10T05:03:00.0,2024-01-10T13:27:00.0,2024-01-10,ENHANCED_CONFIRMED,3060,17520,9660,0,0,false
2024-01-11T04:26:00.0,2024-01-11T13:25:00.0,2024-01-11,ENHANCED_CONFIRMED,0,20220,11700,420,0,false
2024-01-12T06:20:00.0,2024-01-12T14:43:14.0,2024-01-12,AUTO_CONFIRMED_FINAL,2460,29280,,300,0,false
2024-01-13T05:03:00.0,2024-01-13T13:25:00.0,2024-01-13,ENHANCED_CONFIRMED_FINAL,2940,19620,7080,480,0,false
2024-01-14T04:44:00.0,2024-01-14T13:26:00.0,2024-01-14,ENHANCED_CONFIRMED_FINAL,1920,20880,8460,60,0,false
2024-01-15T04:14:00.0,2024-01-15T13:28:00.0,2024-01-15,ENHANCED_CONFIRMED_FINAL,0,16920,14880,240,1200,false
2024-01-16T03:46:00.0,2024-01-16T13:31:00.0,2024-01-16,ENHANCED_CONFIRMED_FINAL,3120,21300,10620,60,0,false
2024-01-17T04:14:00.0,2024-01-17T13:31:00.0,2024-01-17,ENHANCED_CONFIRMED_FINAL,2700,26580,4020,120,0,false
