sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,remSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,retro
2023-01-16T05:34:00.0,2023-01-16T13:34:00.0,2023-01-16,ENHANCED_CONFIRMED_FINAL,0,14820,13980,0,0,false
2023-01-17T05:14:00.0,2023-01-17T13:39:00.0,2023-01-17,ENHANCED_CONFIRMED_FINAL,3120,17580,9180,420,0,false
2023-01-18T05:10:00.0,2023-01-18T13:32:00.0,2023-01-18,ENHANCED_CONFIRMED_FINAL,540,18120,11220,240,0,false
2023-01-19T04:55:00.0,2023-01-19T13:30:00.0,2023-01-19,ENHANCED_CONFIRMED_FINAL,0,14340,12120,180,4260,false
2023-01-20T05:19:00.0,2023-01-20T13:30:00.0,2023-01-20,ENHANCED_CONFIRMED_FINAL,0,12780,14280,60,2340,false
2023-01-21T07:17:00.0,2023-01-21T17:01:00.0,2023-01-21,ENHANCED_CONFIRMED,0,18840,15960,240,0,false
2023-01-22T05:27:00.0,2023-01-22T16:31:00.0,2023-01-22,ENHANCED_CONFIRMED,1320,21360,17040,120,0,false
2023-01-23T05:08:00.0,2023-01-23T13:31:00.0,2023-01-23,ENHANCED_CONFIRMED_FINAL,0,19260,8520,60,2340,false
2023-01-24T05:13:00.0,2023-01-24T13:30:00.0,2023-01-24,ENHANCED_CONFIRMED_FINAL,1980,16440,11340,60,0,false
2023-01-25T05:15:00.0,2023-01-25T13:31:00.0,2023-01-25,ENHANCED_CONFIRMED_FINAL,1740,16260,11700,60,0,false
2023-01-26T05:05:00.0,2023-01-26T13:32:00.0,2023-01-26,ENHANCED_CONFIRMED_FINAL,2400,16560,11460,0,0,false
2023-01-27T04:41:00.0,2023-01-27T13:26:00.0,2023-01-27,ENHANCED_CONFIRMED_FINAL,1440,19080,10200,780,0,false
2023-01-28T06:12:00.0,2023-01-28T16:00:00.0,2023-01-28,ENHANCED_CONFIRMED_FINAL,3360,20100,11640,180,0,false
2023-01-29T05:19:00.0,2023-01-29T15:25:00.0,2023-01-29,ENHANCED_CONFIRMED_FINAL,0,20760,14580,1020,0,false
2023-01-30T05:08:00.0,2023-01-30T13:26:00.0,2023-01-30,ENHANCED_CONFIRMED_FINAL,2880,15780,11040,180,0,false
2023-01-31T05:00:00.0,2023-01-31T13:26:00.0,2023-01-31,ENHANCED_CONFIRMED_FINAL,2520,18840,9000,0,0,false
2023-02-01T05:16:00.0,2023-02-01T13:26:00.0,2023-02-01,ENHANCED_CONFIRMED_FINAL,2700,18360,8220,120,0,false
2023-02-02T04:29:00.0,2023-02-02T13:26:00.0,2023-02-02,ENHANCED_CONFIRMED_FINAL,1980,19260,10980,0,0,false
2023-02-03T05:05:00.0,2023-02-03T13:07:00.0,2023-02-03,ENHANCED_CONFIRMED_FINAL,840,16620,8160,660,2640,false
2023-02-04T05:24:00.0,2023-02-04T14:01:00.0,2023-02-04,ENHANCED_CONFIRMED_FINAL,3060,15840,12120,0,0,false
2023-02-05T05:32:00.0,2023-02-05T14:00:00.0,2023-02-05,ENHANCED_CONFIRMED,120,17160,13140,60,0,false
2023-02-06T04:36:00.0,2023-02-06T13:25:00.0,2023-02-06,ENHANCED_CONFIRMED_FINAL,1440,16920,12960,420,0,false
2023-02-07T04:49:00.0,2023-02-07T13:26:00.0,2023-02-07,ENHANCED_CONFIRMED_FINAL,0,21780,8700,540,0,false
2023-02-08T04:46:00.0,2023-02-08T13:26:00.0,2023-02-08,ENHANCED_CONFIRMED_FINAL,1860,17760,11400,180,0,false
2023-02-09T04:38:00.0,2023-02-09T13:25:00.0,2023-02-09,ENHANCED_CONFIRMED_FINAL,0,15000,16560,60,0,false
2023-02-10T05:19:00.0,2023-02-10T13:27:00.0,2023-02-10,ENHANCED_CONFIRMED_FINAL,0,14640,13800,60,780,false
2023-02-11T05:59:00.0,2023-02-11T15:04:00.0,2023-02-11,ENHANCED_CONFIRMED_FINAL,2100,15600,13200,0,1800,false
2023-02-12T04:47:00.0,2023-02-12T13:31:00.0,2023-02-12,ENHANCED_CONFIRMED_FINAL,0,18060,12960,420,0,false
2023-02-13T05:48:00.0,2023-02-13T13:26:00.0,2023-02-13,ENHANCED_CONFIRMED_FINAL,60,18780,8640,0,0,false
2023-02-14T04:33:00.0,2023-02-14T13:26:00.0,2023-02-14,ENHANCED_CONFIRMED_FINAL,1620,21000,9120,240,0,false
2023-02-15T05:19:00.0,2023-02-15T13:26:00.0,2023-02-15,ENHANCED_CONFIRMED_FINAL,1980,16200,11040,0,0,false
2023-02-16T04:56:00.0,2023-02-16T13:25:00.0,2023-02-16,ENHANCED_CONFIRMED_FINAL,3720,15420,11340,60,0,false
2023-02-17T05:06:00.0,2023-02-17T13:26:00.0,2023-02-17,ENHANCED_CONFIRMED_FINAL,0,15660,14340,0,0,false
2023-02-18T06:28:00.0,2023-02-18T15:31:00.0,2023-02-18,ENHANCED_CONFIRMED_FINAL,2520,18720,10980,360,0,false
2023-02-19T05:11:00.0,2023-02-19T15:21:00.0,2023-02-19,ENHANCED_CONFIRMED_FINAL,0,18720,17160,720,0,false
2023-02-20T05:14:00.0,2023-02-20T13:36:00.0,2023-02-20,ENHANCED_CONFIRMED,1380,15120,12360,120,1140,false
2023-02-21T05:18:00.0,2023-02-21T13:27:00.0,2023-02-21,ENHANCED_CONFIRMED_FINAL,2280,15480,11580,0,0,false
2023-02-22T05:19:00.0,2023-02-22T13:24:00.0,2023-02-22,ENHANCED_CONFIRMED_FINAL,1980,15600,11520,0,0,false
2023-02-23T05:39:00.0,2023-02-23T13:26:00.0,2023-02-23,ENHANCED_CONFIRMED_FINAL,2280,17100,8640,0,0,false
2023-02-24T05:10:00.0,2023-02-24T13:26:00.0,2023-02-24,ENHANCED_CONFIRMED_FINAL,2220,16200,11340,0,0,false
2023-02-25T05:03:00.0,2023-02-25T14:00:00.0,2023-02-25,ENHANCED_CONFIRMED_FINAL,3420,16560,10140,2100,0,false
2023-02-26T05:12:00.0,2023-02-26T13:25:00.0,2023-02-26,ENHANCED_CONFIRMED_FINAL,0,16680,12900,0,0,false
2023-02-27T05:12:00.0,2023-02-27T13:26:00.0,2023-02-27,ENHANCED_CONFIRMED_FINAL,4440,15780,9420,0,0,false
2023-02-28T05:09:00.0,2023-02-28T13:25:00.0,2023-02-28,ENHANCED_CONFIRMED_FINAL,660,17880,11160,60,0,false
2023-03-01T05:10:00.0,2023-03-01T13:25:00.0,2023-03-01,ENHANCED_CONFIRMED_FINAL,1440,17100,11160,0,0,false
2023-03-02T04:47:00.0,2023-03-02T13:26:00.0,2023-03-02,ENHANCED_CONFIRMED_FINAL,3180,16560,11400,0,0,false
2023-03-03T04:43:00.0,2023-03-03T13:36:00.0,2023-03-03,ENHANCED_CONFIRMED_FINAL,0,22320,9480,180,0,false
2023-03-04T05:29:00.0,2023-03-04T13:31:00.0,2023-03-04,ENHANCED_CONFIRMED_FINAL,2100,17460,9360,0,0,false
2023-03-05T05:22:00.0,2023-03-05T13:31:00.0,2023-03-05,ENHANCED_CONFIRMED_FINAL,2520,18660,8100,60,0,false
2023-03-06T05:15:00.0,2023-03-06T13:26:00.0,2023-03-06,ENHANCED_CONFIRMED_FINAL,1320,14820,13320,0,0,false
2023-03-07T05:32:00.0,2023-03-07T13:55:00.0,2023-03-07,ENHANCED_CONFIRMED_FINAL,600,16500,13020,60,0,false
2023-03-08T05:25:00.0,2023-03-08T13:26:00.0,2023-03-08,ENHANCED_CONFIRMED_FINAL,2700,17520,8580,60,0,false
2023-03-09T04:27:00.0,2023-03-09T13:26:00.0,2023-03-09,ENHANCED_CONFIRMED_FINAL,2220,17700,9480,120,2820,false
2023-03-10T05:06:00.0,2023-03-10T13:25:00.0,2023-03-10,ENHANCED_CONFIRMED,2700,18300,8880,60,0,false
2023-03-11T04:26:00.0,2023-03-11T13:41:00.0,2023-03-11,ENHANCED_CONFIRMED_FINAL,5340,17520,10440,0,0,false
2023-03-12T05:01:00.0,2023-03-12T13:31:00.0,2023-03-12,ENHANCED_CONFIRMED_FINAL,0,19200,11280,120,0,false
2023-03-13T04:24:00.0,2023-03-13T13:05:00.0,2023-03-13,ENHANCED_CONFIRMED_FINAL,2040,16800,12180,240,0,false
2023-03-14T04:29:00.0,2023-03-14T13:03:00.0,2023-03-14,ENHANCED_CONFIRMED_FINAL,2640,16320,11880,0,0,false
2023-03-15T04:05:00.0,2023-03-15T12:31:00.0,2023-03-15,ENHANCED_CONFIRMED_FINAL,3240,15000,12060,60,0,false
2023-03-16T04:38:00.0,2023-03-16T13:02:00.0,2023-03-16,ENHANCED_CONFIRMED_FINAL,2460,16260,11400,120,0,false
2023-03-17T04:30:00.0,2023-03-17T17:40:00.0,2023-03-17,ENHANCED_CONFIRMED,4020,27360,15960,60,0,false
2023-03-18T05:21:00.0,2023-03-18T13:07:00.0,2023-03-18,ENHANCED_CONFIRMED_FINAL,0,17520,10440,0,0,false
2023-03-19T06:11:00.0,2023-03-19T14:00:00.0,2023-03-19,ENHANCED_CONFIRMED_FINAL,3180,19500,5460,0,0,false
2023-03-20T04:38:00.0,2023-03-20T12:26:00.0,2023-03-20,ENHANCED_CONFIRMED_FINAL,960,14940,12180,0,0,false
2023-03-21T03:58:00.0,2023-03-21T12:37:00.0,2023-03-21,ENHANCED_CONFIRMED_FINAL,0,17160,11580,180,2220,false
2023-03-22T04:30:00.0,2023-03-22T12:26:00.0,2023-03-22,ENHANCED_CONFIRMED_FINAL,1860,20040,6660,0,0,false
2023-03-23T04:28:00.0,2023-03-23T12:26:00.0,2023-03-23,ENHANCED_CONFIRMED_FINAL,0,15060,12120,0,1500,false
