sleepStartTimestampGMT,sleepEndTimestampGMT,calendarDate,sleepWindowConfirmationType,deepSleepSeconds,lightSleepSeconds,remSleepSeconds,awakeSleepSeconds,unmeasurableSeconds,retro
2023-04-09T04:21:00.0,2023-04-09T12:31:00.0,2023-04-09,ENHANCED_CONFIRMED_FINAL,3540,18360,7500,0,0,false
2023-04-10T04:00:00.0,2023-04-10T13:32:00.0,2023-04-10,ENHANCED_CONFIRMED_FINAL,0,15360,18600,360,0,false
2023-04-11T04:11:00.0,2023-04-11T12:26:00.0,2023-04-11,ENHANCED_CONFIRMED_FINAL,0,12840,16800,60,0,false
2023-04-12T04:05:00.0,2023-04-12T12:25:00.0,2023-04-12,ENHANCED_CONFIRMED_FINAL,0,11880,18060,60,0,false
2023-04-13T04:06:00.0,2023-04-13T12:26:00.0,2023-04-13,ENHANCED_CONFIRMED_FINAL,1560,16080,12300,60,0,false
2023-04-14T04:14:00.0,2023-04-14T12:26:00.0,2023-04-14,ENHANCED_CONFIRMED_FINAL,1680,17820,9840,180,0,false
2023-04-15T04:53:00.0,2023-04-15T13:01:00.0,2023-04-15,ENHANCED_CONFIRMED_FINAL,0,14460,14640,180,0,false
2023-04-16T04:59:00.0,2023-04-16T13:01:00.0,2023-04-16,ENHANCED_CONFIRMED_FINAL,0,12600,16200,120,0,false
2023-04-17T03:14:00.0,2023-04-17T12:25:00.0,2023-04-17,ENHANCED_CONFIRMED_FINAL,1200,20460,11400,0,0,false
2023-04-18T04:04:00.0,2023-04-18T12:26:00.0,2023-04-18,ENHANCED_CONFIRMED_FINAL,1740,17940,10380,60,0,false
2023-04-19T03:56:00.0,2023-04-19T12:26:00.0,2023-04-19,ENHANCED_CONFIRMED_FINAL,0,16740,13860,0,0,false
2023-04-20T03:59:00.0,2023-04-20T12:26:00.0,2023-04-20,ENHANCED_CONFIRMED_FINAL,2520,17580,10320,0,0,false
2023-04-21T04:03:00.0,2023-04-21T12:25:00.0,2023-04-21,ENHANCED_CONFIRMED_FINAL,3600,18720,7800,0,0,false
2023-04-22T03:44:00.0,2023-04-22T13:03:00.0,2023-04-22,ENHANCED_CONFIRMED_FINAL,1620,18780,12000,1140,0,false
2023-04-23T03:16:00.0,2023-04-23T12:26:00.0,2023-04-23,ENHANCED_CONFIRMED,780,21960,10200,60,0,false
2023-04-24T04:03:00.0,2023-04-24T12:26:00.0,2023-04-24,ENHANCED_CONFIRMED_FINAL,420,17520,12240,0,0,false
2023-04-25T03:44:00.0,2023-04-25T12:26:00.0,2023-04-25,ENHANCED_CONFIRMED_FINAL,2100,18120,11100,0,0,false
2023-04-26T04:07:00.0,2023-04-26T12:26:00.0,2023-04-26,ENHANCED_CONFIRMED_FINAL,1920,15840,12180,0,0,false
2023-04-27T03:45:00.0,2023-04-27T12:26:00.0,2023-04-27,ENHANCED_CONFIRMED_FINAL,900,20040,9300,1020,0,false
2023-04-28T03:34:00.0,2023-04-28T12:25:00.0,2023-04-28,ENHANCED_CONFIRMED_FINAL,0,17460,11940,120,2340,false
2023-04-29T04:47:00.0,2023-04-29T13:00:00.0,2023-04-29,ENHANCED_CONFIRMED_FINAL,2100,17340,10140,0,0,false
2023-04-30T04:35:00.0,2023-04-30T13:00:00.0,2023-04-30,ENHANCED_CONFIRMED_FINAL,600,18900,10740,60,0,false
2023-05-01T03:37:00.0,2023-05-01T12:25:00.0,2023-05-01,ENHANCED_CONFIRMED,0,19980,11400,300,0,false
2023-05-02T04:08:00.0,2023-05-02T12:26:00.0,2023-05-02,ENHANCED_CONFIRMED_FINAL,1440,18660,9780,0,0,false
2023-05-03T04:03:00.0,2023-05-03T12:27:00.0,2023-05-03,ENHANCED_CONFIRMED_FINAL,0,9480,20160,600,0,false
2023-05-04T05:21:00.0,2023-05-04T13:01:00.0,2023-05-04,ENHANCED_CONFIRMED_FINAL,0,13260,14280,60,0,false
2023-05-05T04:42:00.0,2023-05-05T12:30:00.0,2023-05-05,ENHANCED_CONFIRMED_FINAL,2460,18660,6480,480,0,false
2023-05-06T05:23:00.0,2023-05-06T14:11:00.0,2023-05-06,ENHANCED_CONFIRMED_FINAL,4200,20760,6720,0,0,false
2023-05-07T04:19:00.0,2023-05-07T15:17:00.0,2023-05-07,ENHANCED_CONFIRMED_FINAL,1080,26160,11700,540,0,false
2023-05-08T04:59:00.0,2023-05-08T13:30:00.0,2023-05-08,ENHANCED_CONFIRMED_FINAL,0,16620,13980,60,0,false
2023-05-09T04:20:00.0,2023-05-09T14:13:00.0,2023-05-09,ENHANCED_CONFIRMED_FINAL,0,19920,15360,300,0,false
2023-05-10T05:25:00.0,2023-05-10T13:30:00.0,2023-05-10,ENHANCED_CONFIRMED_FINAL,660,22800,5640,0,0,false
2023-05-11T03:43:00.0,2023-05-11T12:26:00.0,2023-05-11,ENHANCED_CONFIRMED_FINAL,720,17400,13200,60,0,false
2023-05-12T04:31:00.0,2023-05-12T12:25:00.0,2023-05-12,ENHANCED_CONFIRMED_FINAL,3780,11760,12900,0,0,false
2023-05-13T04:53:00.0,2023-05-13T13:01:00.0,2023-05-13,ENHANCED_CONFIRMED_FINAL,0,18180,10920,180,0,false
2023-05-14T04:50:00.0,2023-05-14T12:26:00.0,2023-05-14,ENHANCED_CONFIRMED_FINAL,3420,16740,7200,0,0,false
2023-05-15T04:35:00.0,2023-05-15T12:27:00.0,2023-05-15,ENHANCED_CONFIRMED_FINAL,1140,19860,7260,60,0,false
2023-05-16T04:43:00.0,2023-05-16T12:25:00.0,2023-05-16,ENHANCED_CONFIRMED,1620,15960,6780,360,3000,false
2023-05-17T04:33:00.0,2023-05-17T12:28:00.0,2023-05-17,ENHANCED_CONFIRMED_FINAL,660,19260,7320,360,900,false
2023-05-18T04:28:00.0,2023-05-18T12:27:00.0,2023-05-18,ENHANCED_CONFIRMED_FINAL,0,18240,10500,0,0,false
2023-05-19T04:29:00.0,2023-05-19T12:30:00.0,2023-05-19,ENHANCED_CONFIRMED_FINAL,2280,22740,3840,0,0,false
2023-05-20T04:03:00.0,2023-05-20T12:33:00.0,2023-05-20,ENHANCED_CONFIRMED,360,15360,14760,120,0,false
2023-05-21T04:02:00.0,2023-05-21T12:27:00.0,2023-05-21,ENHANCED_CONFIRMED_FINAL,1380,15540,13380,0,0,false
2023-05-22T04:16:00.0,2023-05-22T12:32:00.0,2023-05-22,ENHANCED_CONFIRMED,1740,18660,8700,660,0,false
2023-05-23T03:42:00.0,2023-05-23T12:27:00.0,2023-05-23,ENHANCED_CONFIRMED_FINAL,600,18120,12780,0,0,false
2023-05-24T04:02:00.0,2023-05-24T12:25:00.0,2023-05-24,ENHANCED_CONFIRMED_FINAL,1680,15900,12600,0,0,false
2023-05-25T05:41:00.0,2023-05-25T12:25:00.0,2023-05-25,ENHANCED_CONFIRMED_FINAL,720,13380,10140,0,0,false
2023-05-26T04:42:00.0,2023-05-26T12:26:00.0,2023-05-26,ENHANCED_CONFIRMED_FINAL,1800,17760,8280,0,0,false
2023-05-27T04:38:00.0,2023-05-27T12:26:00.0,2023-05-27,ENHANCED_CONFIRMED_FINAL,1740,15060,11220,60,0,false
2023-05-28T01:18:00.0,2023-05-28T12:27:00.0,2023-05-28,ENHANCED_CONFIRMED_FINAL,0,16680,19560,2640,1260,false
2023-05-29T04:17:00.0,2023-05-29T12:32:00.0,2023-05-29,ENHANCED_CONFIRMED_FINAL,0,14520,15060,120,0,false
2023-05-30T04:31:00.0,2023-05-30T12:25:00.0,2023-05-30,ENHANCED_CONFIRMED_FINAL,1980,14340,12120,0,0,false
2023-05-31T03:20:00.0,2023-05-31T12:25:00.0,2023-05-31,ENHANCED_CONFIRMED_FINAL,660,19740,12060,240,0,false
2023-06-01T03:55:00.0,2023-06-01T12:26:00.0,2023-06-01,ENHANCED_CONFIRMED_FINAL,960,15240,14460,0,0,false
2023-06-02T04:41:00.0,2023-06-02T12:26:00.0,2023-06-02,ENHANCED_CONFIRMED_FINAL,1320,18840,7740,0,0,false
2023-06-03T03:56:00.0,2023-06-03T12:25:00.0,2023-06-03,ENHANCED_CONFIRMED_FINAL,900,19380,9840,420,0,false
2023-06-04T04:18:00.0,2023-06-04T12:32:00.0,2023-06-04,ENHANCED_CONFIRMED_FINAL,0,17580,11940,120,0,false
2023-06-05T04:22:00.0,2023-06-05T12:28:00.0,2023-06-05,ENHANCED_CONFIRMED_FINAL,0,11100,17640,420,0,false
2023-06-06T04:45:00.0,2023-06-06T12:28:00.0,2023-06-06,ENHANCED_CONFIRMED_FINAL,0,15180,12600,0,0,false
2023-06-07T04:09:00.0,2023-06-07T12:32:00.0,2023-06-07,ENHANCED_CONFIRMED_FINAL,2400,18780,8760,240,0,false
2023-06-08T04:33:00.0,2023-06-08T12:25:00.0,2023-06-08,ENHANCED_CONFIRMED_FINAL,840,15240,12120,120,0,false
2023-06-09T04:59:00.0,2023-06-09T12:26:00.0,2023-06-09,ENHANCED_CONFIRMED_FINAL,0,13560,13140,120,0,false
2023-06-10T04:48:00.0,2023-06-10T12:26:00.0,2023-06-10,ENHANCED_CONFIRMED_FINAL,0,18660,8820,0,0,false
2023-06-11T04:15:00.0,2023-06-11T12:36:00.0,2023-06-11,ENHANCED_CONFIRMED_FINAL,1620,12300,16080,60,0,false
2023-06-12T04:59:00.0,2023-06-12T12:29:00.0,2023-06-12,ENHANCED_CONFIRMED_FINAL,960,12900,13020,120,0,false
2023-06-13T04:47:00.0,2023-06-13T13:00:00.0,2023-06-13,ENHANCED_CONFIRMED_FINAL,3060,17520,8940,60,0,false
2023-06-14T04:48:00.0,2023-06-14T12:25:00.0,2023-06-14,ENHANCED_CONFIRMED_FINAL,2460,15480,9480,0,0,false
2023-06-15T04:49:00.0,2023-06-15T12:25:00.0,2023-06-15,ENHANCED_CONFIRMED_FINAL,2520,16920,7860,60,0,false
2023-06-16T04:27:00.0,2023-06-16T12:27:00.0,2023-06-16,ENHANCED_CONFIRMED_FINAL,0,14700,13320,780,0,false
2023-06-17T04:39:00.0,2023-06-17T12:36:00.0,2023-06-17,ENHANCED_CONFIRMED_FINAL,0,17640,10740,240,0,false
2023-06-18T04:49:00.0,2023-06-18T12:56:00.0,2023-06-18,ENHANCED_CONFIRMED_FINAL,180,18120,10800,120,0,false
2023-06-19T04:51:00.0,2023-06-19T12:25:00.0,2023-06-19,ENHANCED_CONFIRMED_FINAL,300,20220,6600,120,0,false
2023-06-20T04:47:00.0,2023-06-20T12:26:00.0,2023-06-20,ENHANCED_CONFIRMED_FINAL,1080,15120,11220,120,0,false
2023-06-21T04:36:00.0,2023-06-21T12:28:00.0,2023-06-21,ENHANCED_CONFIRMED_FINAL,0,15780,12120,420,0,false
2023-06-22T04:58:00.0,2023-06-22T12:27:00.0,2023-06-22,ENHANCED_CONFIRMED_FINAL,3000,16140,5940,60,1800,false
2023-06-23T05:01:00.0,2023-06-23T12:25:00.0,2023-06-23,ENHANCED_CONFIRMED_FINAL,2820,15960,7740,120,0,false
2023-06-24T04:55:00.0,2023-06-24T12:36:00.0,2023-06-24,ENHANCED_CONFIRMED_FINAL,1800,17340,8400,120,0,false
2023-06-25T04:44:00.0,2023-06-25T12:33:00.0,2023-06-25,ENHANCED_CONFIRMED_FINAL,1800,19260,6840,240,0,false
2023-06-26T04:30:00.0,2023-06-26T12:30:00.0,2023-06-26,ENHANCED_CONFIRMED_FINAL,1620,16860,10020,300,0,false
2023-06-27T05:14:00.0,2023-06-27T12:32:00.0,2023-06-27,ENHANCED_CONFIRMED,0,18000,8280,0,0,false
2023-06-28T04:29:00.0,2023-06-28T12:25:00.0,2023-06-28,ENHANCED_CONFIRMED_FINAL,1800,18900,7620,240,0,false
2023-06-29T04:40:00.0,2023-06-29T12:28:00.0,2023-06-29,ENHANCED_CONFIRMED,4800,16320,5400,0,1560,false
2023-06-30T04:49:00.0,2023-06-30T12:31:00.0,2023-06-30,ENHANCED_CONFIRMED,780,15060,11580,300,0,false
2023-07-01T04:39:00.0,2023-07-01T12:27:00.0,2023-07-01,ENHANCED_CONFIRMED_FINAL,2340,16020,9720,0,0,false
